,AU814,AU801,AU808,AU803,AU804,AU815,AU812,AU810,AU811,AU805,AU809,AU806,AU802,AU813,AU807
16.082,529.0,440.4478461538108,506.28661538462535,496.6569500000219,514.5322051282227,507.68405128205876,513.0,505.07066666669147,504.73646153845175,531.0,502.6917435897593,511.6338974358894,540.0,479.0,515.2353333333504
16.122,529.0,438.2472820512459,507.0,497.673794871806,517.3752307692597,508.0,513.0,507.1219487179644,504.0,531.6541687979643,503.715549872141,511.7834871795158,540.0,479.0,516.5219487179597
16.162,528.6880499999924,437.09799999999666,507.0,498.6994358974457,520.4521538462017,508.73533333334603,512.5390256410099,509.1732307692591,503.6851794871644,532.678923076938,504.7404615384674,513.0,540.0,479.82764102565443,518.2866153846272
16.202,527.6800512820408,435.1447179487031,507.0,499.0,523.5290769230849,509.0,511.5133846153738,511.22451282055385,503.0,533.0,505.76610256410873,513.0,540.0,479.14671794869815,519.3122564102746
16.242,526.308820512787,433.0934358974084,507.0,499.750717948723,525.7373333333439,509.7650374065006,511.0,513.2757948718188,502.6338974358857,533.7302051282094,506.77195000000813,513.4430256410302,540.4045641025745,479.0,520.6757948718281
16.282,524.6287692307549,433.0,506.58517948716127,500.0,527.7886153846385,510.0,511.0,515.9906153846448,502.0,533.2441538461434,508.58348717951395,514.4686666666776,541.0,479.9045641025732,522.3544500000054
16.322,523.2062564102444,431.0,506.4404615384758,500.0,529.8398974359332,510.8096923077008,511.0,518.3783589743912,502.0,532.218512820496,510.63476923080856,515.0,541.0,480.0,523.7270769230937
16.362,521.5774871794748,430.9697948717856,506.53389743588997,500.0,531.8911794871838,511.83533333334367,511.0,521.1444615384787,502.0,531.1928717948675,511.84302564103194,515.0,540.5185128204974,480.0,525.3891794871942
16.402,520.1036923076549,430.0,506.0,499.1467179487134,532.971230769238,513.7219487179822,510.41082051280927,523.480923076934,502.0,530.1880499999983,513.7373333333514,515.5455897435962,540.5071282051381,480.0,526.8296410256638
16.442,518.0524102563824,430.0,506.0,499.0,535.9906153846559,514.8866153846177,510.6148205128285,526.2408500000225,502.0,528.3344615384474,514.894307692323,516.0,541.0,480.99543589743007,529.3213846153967
16.482,516.0036828644394,430.0,506.5173846153936,498.0954358974222,538.0450256410643,515.9122564102624,510.3595384615242,529.2983076923456,502.0,526.2831794871528,516.8398974359407,516.0,541.0,480.0,531.4661025641129
16.522,513.9549743589562,430.0,507.5430256410297,498.93020512822517,540.0963076923133,517.8757948718195,510.0,531.583487179525,502.5430256410297,524.2318974358582,518.8911794871912,516.6225128205238,541.0,480.05445000001765,532.9834871795204
16.562,512.4518461538307,430.0,508.0,498.04415384614975,542.0,519.9221483376232,510.69174358975437,533.6347692307818,503.0,522.1806153846057,520.9424615384835,517.0,541.0,480.94415384613575,534.5173846153955
16.602,511.4262051281968,430.1584102564251,509.78292307697325,498.0,542.0737948718049,520.9866153846351,511.0,535.6860512820679,503.0,521.0646666666577,521.9968717948891,517.6737948718096,541.6327692307792,480.08148717948956,535.5430256410316
16.642,510.4005641025594,430.8159487179472,511.6199487179573,497.0,543.0,523.0245128205183,510.25697435895813,537.7373333333625,503.0,519.0780512820206,524.0450256410261,518.0,541.341589743582,480.89287179486314,535.431333333321
16.682,508.74984615382414,430.2096923077001,512.6455897435957,497.0,543.0,525.075794871813,510.0,539.7886153846572,503.0,517.026769230726,526.0481538461604,517.2749230769126,541.6669500000102,480.13276923078416,535.0
16.722,507.34928205126465,431.0,513.6712307692432,497.0,542.8492820512763,527.1270769231078,510.0,541.839897435909,503.0,514.9877435897389,527.0737948718078,517.0,542.0,480.8415897435721,534.3800512820408
16.762,505.64728205126625,431.0,514.0,497.0,541.823641025629,529.1783589743983,510.0,542.9455897436,503.0,513.9621025640917,528.1988717949056,517.0,542.7096923076971,480.1840512820556,532.7088205128047
16.802,504.3155499999971,431.2866153846188,514.0,497.0,540.7979999999864,531.2296410256504,510.0,543.0,503.0,512.8729230768915,530.2501538461582,516.2180499999816,543.0,481.0,529.9863076922651
16.842,503.29799999999244,432.0,514.0,497.10969230770826,539.5447179487154,533.1366084788123,510.0,543.9968717948946,503.0,510.9108205128203,532.1469500000075,516.0,543.0,481.0,527.6062564102155
16.882,502.272358974345,432.67579487182707,514.0,498.0,537.4934358974206,534.1378974359042,510.0,545.0,503.0,509.8851794871729,533.1507179487274,516.0,543.7866153846323,481.0,524.8324615384315
16.922,500.4934358973954,434.36353846155237,515.598871794913,498.16097435898223,535.7210769230629,535.0,510.0,545.0,503.0,508.71907692305115,534.1763589743747,515.1467179487047,544.0,481.0,521.8116499999827
16.962,500.0,435.0,518.4752307692537,499.0,534.0886445012229,534.8108205128055,510.0,545.0,503.0,506.6677948717643,535.2020000000174,515.0,544.0,481.0,518.7555384615061
17.002000000000002,499.197999999991,435.41482051283225,520.7014358974558,499.212256410272,531.0170769230356,533.7851794871771,510.0,545.0,503.0,504.8130499999988,536.2276410256461,514.0979999999793,544.0,481.3378974359164,516.452410256376
17.042,499.0,436.4393350383789,521.8763589743752,500.23789743590095,528.2934358974271,532.7595384615297,510.0,545.0,503.0,503.80825641025325,537.0,514.0,543.1108205128015,482.3635384615552,513.6016923076779
17.082,498.14671794870094,437.0,522.8794500000174,501.52707692309656,526.2421538461324,531.4677948717648,510.0,544.8749230769143,503.0,502.78261538460595,536.7210769230592,514.0,543.0,483.77835897437535,511.34984615383337
17.122,498.0,437.0,523.9020000000024,503.57835897439116,524.1908717948378,529.127007672575,509.97748717947576,543.6985641025341,503.0,501.51394871791723,535.695435897419,513.0210769230606,543.0,485.82964102567,509.2985641025387
17.162,496.1908717948593,437.0,525.8552820512949,505.6296410256711,521.7093846153448,526.3703589743288,509.04815384617046,541.4709230768715,503.92764102564746,500.0,534.6697948717879,512.9954358974135,542.033897435883,487.0,507.2472820512441
17.201999999999998,496.93020512821766,436.48517948717017,526.0,507.3404615384669,519.1110999999925,524.3190769230662,510.0,538.5959999999914,504.0,499.7056923076873,533.2883076922811,512.0,542.0,487.44046153847296,505.1959999999915
17.241999999999997,496.04415384613503,436.0,527.9578461538841,508.73220512822843,517.5441538461466,521.9016923076573,510.0,536.0894358973935,504.0,498.68005128204,531.6185128205021,511.944153846142,541.9826153846116,488.0,504.0723589743507
17.281999999999996,496.0,436.56610256411125,532.0227621483474,510.3917435897615,516.0370256409986,519.216512820477,510.0,532.2420971866542,504.0,498.0,530.1857435897385,511.0,541.0,487.50825641024545,502.09343589740683
17.322000000000003,496.0,436.40825641025134,537.1382051282214,511.40593516211436,514.4928717948519,517.1652307692013,510.0,529.1709230768686,504.0,498.0,527.7016923076653,510.89287179487053,541.0,487.0,502.0
17.362000000000002,495.9672307692162,436.0,542.3196923077496,512.0,512.9344615384339,515.1139487179339,510.0,525.7919999999305,504.0,497.60312820512115,525.5427621483248,510.0,541.0,486.4569743589633,500.99799999997794
17.402,495.0568079800696,436.0,548.5524615385724,511.55953846153534,511.44158974358055,513.0626666666393,510.0,522.3447179487031,504.0,497.0,524.0370256409929,510.0,541.0,485.4313333333266,499.9723589743539
17.442,496.0,435.331333333325,555.8365128206705,511.0,510.4159487179332,511.0139130434435,510.0,519.586871794817,504.0789230769398,497.0,521.9857435897219,510.0,541.1173846153861,485.0,499.0
17.482,495.91851282049186,435.6943076923146,563.9114358974716,510.0165128204814,509.3903076923001,508.9910999999642,510.0,516.2421538461315,505.0,497.0,519.4416499999917,509.8159487179319,542.0,484.380051282032,498.9210769230611
17.522,495.1071282051341,435.2800512820381,570.9350769231453,507.9652307692109,509.0,508.0,510.0,513.3817435897317,505.1302051282112,496.50312820512454,516.9344615384484,509.0,542.1686666666808,484.0,498.0
17.561999999999998,495.8672307692186,435.74558974360923,576.9074358975244,505.9139487179388,508.3390256410146,506.9139487179388,510.0,510.1395897435712,506.0,496.0,515.4415897435769,508.76466666665635,543.1943076923235,484.0,498.0
17.601999999999997,495.158410256425,436.0,582.0356410257368,504.4313333333221,507.3133846153673,505.4313333333221,510.0,508.5441538461383,506.0,496.0,513.8318974358591,508.0,544.2199487179521,483.30312820511335,498.0
17.642000000000003,496.0,436.0,586.6983076923291,502.81138461534914,506.28774358973635,504.4056923076746,510.0,506.55553846150605,506.0,496.55945000001924,511.7806153845926,508.0,545.2455897435996,483.7225128205341,497.84415384613953
17.682000000000002,496.0,436.0,589.5039000000236,501.38005128204173,506.0,503.38005128204173,510.0,504.5055499999977,506.0,496.42620512819485,509.72933333331616,508.0,546.2712307692469,484.0,497.18148717950356
17.722,496.0,436.0,591.2584102564246,499.70882051280654,505.23646153844845,503.0,510.0,503.4928717948659,506.0,496.5994358974425,507.6780512820215,508.0,547.2968717948872,484.7737948718055,497.79287179486823
17.762,496.0,436.8737948718023,592.0,498.32876923075594,504.21082051280115,503.0,510.0,501.9344615384371,506.0,496.37492307691014,506.31338461537945,508.0,548.3225128205182,485.79739130436053,497.0
17.802,496.0,437.0,591.3806153846082,498.0,504.0,502.30569230767793,510.0,500.4415897435712,506.0,496.65071794873717,506.0,508.0,549.3481538461655,486.8019500000133,497.0
17.842,496.3114578005196,437.0,588.658666666627,497.27748717947816,503.1805499999959,502.0,510.0,499.41594871793757,506.0,496.3236410256313,504.52420512818424,507.58517948717156,550.3737948718128,488.6450256410634,497.0
17.881999999999998,497.0,437.92507692309493,583.8341538460567,497.0,502.1595384615289,502.0,510.0,498.3903076922999,506.0,496.0,503.2364615384448,507.0,551.3994358974509,489.8481538461592,497.0
17.921999999999997,497.3609743589915,438.0,577.6803076922268,497.0,502.0,502.0,510.0,498.0,506.0,496.0,503.0,507.0,552.4144500000049,490.873794871803,497.0
17.962000000000003,498.0,438.9763589743664,571.5264615384277,497.0,501.1082564102341,502.0,510.0,497.3390256410051,506.0,496.0,502.1851794871733,507.0,553.8501538461705,491.0,497.0
18.002000000000002,498.0,439.0,564.9347179486341,497.0,500.0826153846082,502.0,510.5609743589795,496.3133846153738,506.0,496.0,502.0,507.0,555.4507179487325,491.0,497.0
18.042,498.0,439.0276410256604,558.2187692306593,497.0,500.0,502.0,511.5866153846268,495.2877435897338,506.0,496.0,501.13389743587874,507.0,556.9527179487376,491.95071794872297,497.0
18.082,498.0,440.0,551.0865641024589,497.0,500.0,502.0,512.0,495.0,506.0,496.0,500.1082564102522,507.0,558.5007161125333,492.97635897436913,497.0
18.122,498.0,440.07892307693237,543.9110769230319,497.87635897437707,500.0,502.0,512.0,495.0,506.0,496.0,500.0,507.0,559.5250769230819,493.00200000001644,497.4635384615477
18.162,498.0,441.1045641025797,536.6763076921974,498.0,499.0,501.1031282051142,512.6378974359075,495.0,506.0,496.8814871794933,500.0,507.0,561.1014358974585,493.9723589743369,498.0
18.201999999999998,498.0,442.0,529.6033846152642,498.0,499.0,501.0,513.6635384615463,494.18517948716783,506.0,497.0,499.0569743589591,507.0,562.0,492.9467179487122,498.0
18.241999999999997,498.0,442.31169230770183,523.449538461463,497.0467179487042,499.0,501.9481538461583,514.0,494.0,506.0,497.0,499.0,507.0,562.6020000000099,491.9210769230649,498.51482051283085
18.281999999999996,498.0,444.36297435899644,518.5304615384242,497.0,499.0,502.0,514.714820512841,494.0,506.0,497.9344500000194,498.0056923076877,507.0,563.6276410256479,490.89543589742004,499.0
18.322000000000003,497.40976982096987,446.41425641029144,515.1191499999636,498.0,499.0,502.0,515.7404615384712,494.0,506.0,498.0,498.0,507.0,564.0,489.86979487179343,499.5661025641124
18.362000000000002,497.0,448.46553846157525,511.4278974358305,498.0,499.0,502.0,516.7661025641124,494.0,506.0,498.0,498.0,507.0,564.0,488.84415384614607,500.59174358974957
18.402,497.0,450.75585000001615,507.3253333333036,498.0,499.0,502.0481538461539,517.0,494.0,506.0,498.0,498.0,507.7455897436057,563.2954358974264,487.82304999998723,501.0
18.442,497.0,454.03099744248095,502.5284615384316,497.91851282049277,499.0,503.0,518.6296410256756,494.94302564104663,506.0,498.0353333333541,498.0,507.22876923076507,562.269794871786,486.81851282049786,501.6430256410442
18.482,497.0,457.8444615384882,498.120205128156,497.0,499.0,503.0,519.0,494.03133333332875,506.0,499.0,497.8774871794744,507.0,562.0,485.7928717948554,502.0
18.522,497.0,461.2285128205735,494.76323076917504,497.13276923078035,499.0,503.0,519.8661025641092,494.9943076923178,506.71738461539263,499.0,497.0,507.0,560.4370256409827,484.53446153845306,503.388615384631
18.561999999999998,497.74302564103994,465.6638461539147,491.68630769228685,497.8455499999838,499.0,503.15071794871983,520.0,495.0,507.0,499.1122564102736,496.8262051282031,507.0,559.213049999995,483.0,504.7181074168901
18.601999999999997,497.23133333331276,470.43364102565874,489.40625641024053,497.15841025642493,499.0,504.0,520.0,495.0,507.0,500.0,496.1989258312093,507.0,558.1928717948665,483.0,506.4860512820817
18.642000000000003,497.0,474.92025641031097,487.3549743589455,498.0,499.0,504.0,520.0,495.07123076923665,507.0,500.16353846154504,497.0,507.0,556.334461538438,482.69030769229164,507.7686666666704
18.682000000000002,497.7994500000056,480.04846153854754,485.3080306905047,498.0,499.0,504.0,520.0,496.09662404093234,507.81994871795877,501.1886956521858,497.0,507.0,555.1415897435717,481.6646666666604,509.5886153846247
18.722,497.1800512820403,485.17666666673335,484.12876923074754,498.2353333333475,499.0,504.0,520.9943076923225,497.0,507.15441025639393,501.7877435897296,497.0,507.9250769230913,553.2318974358899,481.0,511.6398974359193
18.762,497.845589743607,489.38292307694246,484.0,499.26097435898873,499.0,504.2507179487351,521.0,497.0,507.87123076923297,501.23789743591215,497.0,507.0492820512614,551.1806153846006,481.0,514.5367692308209
18.802,498.0,492.4598461538844,484.0,500.2858823529432,499.0,505.0,520.0,497.1712307692332,507.1031282051227,502.0,497.0,507.0,550.064666666653,480.58774358972806,516.6989000000372
18.842,498.0,494.5122564102755,484.948153846171,501.0,499.0,505.0,519.9544102564051,498.0,507.0,502.289179487189,497.0,507.0,549.0414833759442,480.0,519.6136923077047
18.881999999999998,498.0,495.5378974359102,485.0,501.3353333333441,499.0,505.0,518.9287692307578,498.0,507.0,503.30695000001384,497.3507179487366,507.0,547.0318974358554,480.0,522.6906153846376
18.921999999999997,498.94558974360365,496.0,485.9994358974424,502.0,499.0,505.0,518.0,498.0,507.0,504.0,498.0,507.0532820513033,545.9903076923036,480.0,525.7675384615795
18.962000000000003,499.0,495.41082051280574,486.9994500000075,502.3866153846299,499.0,505.37795396420034,517.8774871794864,498.0,507.0,504.3404615384768,498.0,508.0,545.0,480.0,529.7926153846961
19.002000000000002,499.0,494.3851794871728,487.0,503.0,499.0,506.0,516.8518461538391,498.0,507.0,505.36610256410876,498.4276410256555,507.89543589742385,544.9390256410088,479.4595384615283,532.9213846153956
19.042,499.0225128205224,492.7510999999987,487.0,502.5621025640898,499.0,506.0,516.0,498.0,507.0,506.39174358975606,499.0,507.1302051282204,543.9133846153636,479.0,535.9983076923357
19.082,500.0,490.719076923067,486.9236410256378,502.0,499.0,506.0,515.8005641025491,498.3250769230951,507.0,507.4173846154034,499.0,508.0,543.0,479.0,540.1003076923703
19.122,500.0737948718154,488.0016923076585,485.8979999999904,502.0,499.0,506.4789230769278,514.7749230769205,499.0,507.0,508.4430256410403,499.0,508.0,543.0,479.5891794871979,544.1521538462162
19.162,501.0,484.2330256409554,484.8723589743431,502.0,499.0,507.0,514.0,499.0,507.0,509.4686666666746,499.53020512822144,508.0,542.8405499999827,479.3851794871691,547.152717948728
19.201999999999998,500.87524296674115,479.41307692304133,483.6934358973988,501.47304999998846,499.0,507.0,513.7236410256257,499.0,507.0,510.9886153846439,500.0,508.0,542.0,479.0,549.2040000000226
19.241999999999997,500.0,475.02789743587016,481.8210769230719,501.0,499.65841025641663,507.55584615385675,513.0,499.4276410256509,507.0,512.5199487179572,500.0,508.0,542.0,479.0,551.0
19.281999999999996,500.0,470.9253333332809,480.79543589742457,501.0,500.0,507.4199999999966,512.6723589743544,500.0,507.0,513.5455897435934,500.0,508.2769500000077,542.0,479.0,551.1532820512826
19.322000000000003,500.17379487181074,466.0284615383636,479.7697948717771,501.0,500.0,507.0,512.0,500.0,507.2020000000072,515.1424615384817,500.6327692307876,508.71594871793826,542.0,479.7173846153946,551.8210769230699
19.362000000000002,500.80056410256117,461.7202051281781,479.0,501.0,500.0,507.0,511.6305499999851,500.0,508.0,516.5968717948882,501.0,508.30969230770904,542.0,479.2569743589646,550.7954358974225
19.402,500.0,458.46323076920424,479.0,500.35697435895673,500.7609743589804,507.0,511.0,500.0,508.0,518.2450256410419,501.6584102564204,509.0,542.0,479.0,549.5510999999641
19.442,500.25071794873344,455.3863076922623,479.30712820514145,500.0,500.2133846153779,507.0,511.0,500.55584615385095,508.0,519.6481538461595,502.68405128205967,509.36097435898034,542.0,479.79430769231146,547.3093846153389
19.482,500.7236410256257,452.3093846153203,480.332769230781,500.0,500.0,507.0,511.0,501.0,508.3045641025732,520.6737948718068,503.70969230770703,510.0,542.0,480.0,544.4883076923007
19.522,500.0,449.2324615384429,481.71682051282573,499.2800512820381,500.8353333333474,507.0,510.54415384614003,501.0,509.0,522.3639000000284,504.7353333333544,510.412256410275,542.0,479.15441025639865,541.8740512820121
19.561999999999998,500.0,447.1036923076709,483.7489000000135,499.0,501.0,507.0,510.0,501.0,509.3558461538595,524.3988717949101,505.7609743589839,511.0,542.0,479.0,538.0786153845671
19.601999999999997,500.0,445.0524102563763,485.3840512820612,498.2287692307615,501.0,507.0,510.0,501.0,510.3814871794918,525.7250769230855,506.0,511.4635384615464,542.0,479.0,534.6689230768648
19.642000000000003,500.0,443.00112820512805,486.40969230770867,498.79687179488064,501.91225641026625,507.7814871794933,510.0,501.0,511.4071282051393,526.7507179487266,507.6245128205465,512.0,542.4430256410396,479.9225128205201,530.5663589743373
19.682000000000002,500.0,441.00109999999796,487.43533333334585,499.0,502.0,508.0,510.0,501.6840512820655,512.4327692307866,527.7763589743738,508.837897435901,512.5148205128291,543.0,480.92445000000845,526.847846153811
19.722,500.0,438.94984615383146,488.46097435898,499.0,502.939450000017,508.83276923078284,510.0,502.0,513.4469500000207,528.0,510.7270769230891,513.0,543.4943076923108,481.0,523.3612307691587
19.762,500.0,436.9492820512684,489.4866153846273,499.8737948718023,503.9635384615393,509.0,510.0,502.0,514.4584102564241,527.1723589743509,511.8891794871919,513.5661025641124,544.0,481.0,519.6939999999574
19.802,500.0,435.9236410256229,491.02451282054926,500.0,504.98917948718577,509.0,510.0,502.0,515.4840512820589,527.8532820512924,512.9148205128392,514.5902301790411,544.0,481.9994358974397,516.1561025640731
19.842,500.0,434.8982608695628,493.07579487181874,500.90195000001194,506.0148205128331,509.9096923077015,510.0,502.7866153846314,516.5096923077061,528.8789230769397,514.8809230769292,515.6148205128377,544.0,481.974923076913,513.0292583119982
19.881999999999998,500.0,433.87492307691906,494.5635384615459,502.8501538461898,507.12138461543844,510.0,510.0,503.8122564102597,517.0,529.0,516.927263427116,516.0,544.0,481.0507179487343,510.4709230768788
19.921999999999997,500.5419500000128,432.84928205127176,496.17835897438636,503.95071794872007,510.0661025641044,510.9584102564268,509.29030769229934,504.0,517.5584102564185,529.9302051282111,517.9891794871886,516.649450000003,544.0,481.92364102562016,507.9293333333161
19.962000000000003,500.4441538461367,431.8236410256243,497.0,504.9763589743664,511.27523076925576,511.9840512820514,509.7353333333415,504.8635384615501,519.1681025641116,531.9116923077172,519.0289000000303,517.0,544.0,481.10200000000583,505.317076923064
20.002000000000002,500.0,430.79799999998164,497.0,506.0040000000275,514.2347692307985,512.9844500000008,510.0,505.88917948719745,520.6096923077031,532.9789769821108,521.0296410256736,517.6917435897576,544.0,481.87235897434687,502.82676923074814
20.042,500.60712820513464,430.0,497.0,508.0276410256604,516.1430256410432,514.0096923076993,509.2390256410103,506.91482051282344,521.6353333333504,535.0045641025838,523.0809230769664,518.0,544.0,481.0,500.8060999999735
20.082,501.0,430.0,496.3108205128101,509.1065641025701,517.1686666666706,515.0353333333466,509.0,508.8761125319741,522.6609743589822,536.0604102564159,525.0661025641083,518.7430256410349,544.0,481.17892307692443,499.3877435897259
20.122,501.0,430.0,495.2851794871627,511.07892307693237,518.3886153846357,516.1219487179849,509.8122564102655,510.9270769230937,524.3732307692433,538.1089000000173,526.1834871795112,519.0,543.2749230769087,482.0,497.7242051281869
20.162,501.0,429.6954358974343,493.51907692306526,512.1045641025797,520.4398974359303,518.0863938618946,510.0,513.9675384615825,525.712256410269,540.1116923077124,528.1173846154002,519.7943076923235,543.0,482.0,496.33646153845456
20.201999999999998,501.7071282051381,429.0,491.50609999999597,513.2604102564479,522.2455897436067,519.2193846153917,509.1364615384442,515.9789000000305,526.7378974359162,542.0814871795035,529.0,520.0,543.0,482.0,495.31082051280725
20.241999999999997,502.0,429.0,489.4677948717809,515.0,523.8136923077095,521.2706666666865,509.0,518.0444615385262,527.7635384615457,543.2142564102966,529.1686666666742,520.8455897435948,543.0,482.2814871794904,493.57035897431984
20.281999999999996,502.0,429.0,488.2082564102431,515.0,526.5937435897677,523.3219487179811,509.0,521.0809230769328,529.5783589743752,545.2655384615496,530.1943076923216,521.8712307692421,543.0,483.0,493.0
20.322000000000003,502.7840512820551,429.0,487.18261538459564,514.7954358974235,528.9433500000492,525.3732307692674,509.0,523.1322051282278,530.0,547.1584102564223,531.2199487179639,522.0,543.0,483.0,492.23389743588854
20.362000000000002,504.6193846153947,429.0,486.15697435896794,513.7697948717815,531.6450256410495,527.212256410262,509.9661025641218,525.1834871795181,530.819450000016,548.3681025641307,532.245589743593,522.9225128205153,543.0,483.0,492.0
20.402,505.8353333333447,429.0,485.1313333333243,512.4883076923045,534.0444615384687,528.7136923077277,510.0,527.2347692307702,531.0,550.2096923076937,533.2712307692403,523.0,543.0,482.6415897435749,492.0
20.442,508.58292307697604,429.0,485.0,510.17664999998124,537.1213846154106,531.2635384615565,510.0,529.2860512820649,531.0,551.4706666666818,534.0,523.0,543.0,482.0,492.0
20.482,510.77323076923733,429.4840512820634,485.0,507.4370256410079,539.3994358974509,532.2884398977144,509.95697435895966,531.1686666666798,531.0,553.5219487179766,534.3225128205274,523.0,543.0,482.0,492.0
20.522,513.73676923079,430.0,485.0,505.38574358971323,540.8501538461766,533.0,509.06866666668617,532.5829230769676,530.0826153845981,555.2866153846289,535.0,523.0244500000024,543.0,482.0,492.0
20.561999999999998,515.8289000000161,431.07066666669203,485.0,503.33446153843414,542.9014358974443,533.0,510.0,535.2199487179512,530.0,556.0,534.6262051281936,523.9749230769195,543.9789230769268,482.0,492.0
20.601999999999997,518.8064961637103,432.56097435899335,485.0,501.6415897435853,544.4763589743695,533.0,510.0,536.491179487197,529.0313333333266,556.0,534.0,523.0,543.9954358974264,481.5159487179459,492.0
20.642000000000003,521.882923076969,433.5866153846271,486.0,500.6159487179378,544.497999999983,532.6364615384456,510.0,538.5424615384919,528.0056923076792,556.0,533.2011282050908,523.0,543.0,481.5096923077016,492.9712307692437
20.682000000000002,524.9598461539109,434.6122564102648,486.0,499.5903076922905,544.0,531.2216410256148,510.0,540.2968717948863,526.9601025640646,556.0,531.5749230769079,522.8979999999797,543.0,482.0,493.0
20.722,528.0367692307832,435.0,486.0,498.56466666665335,543.4492820512705,529.1703589743485,510.0,541.6450256410346,524.9090537084357,555.5851794871743,530.549282051274,521.8723589743533,542.9185128205075,482.5609743589832,493.0
20.762,531.1515897436335,435.0,486.0,498.0,542.4236410256336,527.5595384615269,510.0,543.3481538461646,522.8626666666598,555.429450000009,529.0472820512533,520.846717948706,542.0,482.41338461537975,493.0225128205159
20.802,535.1906153846627,435.0,486.1219500000015,498.0,540.7959999999727,525.6052685421533,510.0,544.7289000000294,520.8113846153652,556.0,526.9959999999821,519.8210769230628,542.0,482.61225641026755,494.0
20.842,538.4458974358985,435.7148205128308,487.0,497.4877435897245,538.744717948678,522.532461538405,510.0,546.3737948718128,518.7601025640705,556.0,525.4723589743553,518.7954358974348,542.0,483.63789743591485,494.0
20.881999999999998,543.344461538481,436.0,487.15071794872733,497.5378974359102,536.0401538461208,519.9703589743326,510.0,547.3994358974509,516.7088205127827,555.5082564102429,523.8934358974161,517.7697948717874,542.0,484.0,494.0994358974555
20.921999999999997,546.421384615423,436.0,488.0,497.4364615384532,533.6421538461354,517.9190769230606,510.0,548.4250769230841,514.6575384615281,554.4826153846075,521.8421538461214,517.0,542.0,485.34390000000604,495.0
20.962000000000003,549.332205128236,436.0,488.0,497.58917948719426,530.9391499999649,515.8677948717657,510.0,549.0,512.6160999999793,552.9139487179199,520.3954358974273,516.7185128204992,542.0,486.0,495.0
21.002000000000002,551.1917435897458,436.0,488.0,497.3851794871728,528.5908717948386,513.8165128204986,510.0,548.5236410256322,510.6062564102313,550.8626666666518,518.7395897435784,515.6928717948688,542.260974358977,487.4296410256692,495.0
21.042,552.2168286445087,436.8173846153978,488.25328205129347,497.0,526.5395897435782,511.765230769223,510.0,547.4979999999971,508.7774871794735,548.2170769230659,516.6883076922838,514.6672307692214,543.0,488.7404615384819,495.20200000001927
21.082,553.2404615384712,437.0,489.0,497.64945000000665,523.7324615384442,509.71723785164875,510.0,545.9447179486996,507.7518461538442,545.1401538461239,514.6370256409891,514.0,543.2866153846254,489.76610256411146,496.0
21.122,554.532205128237,437.8686666666722,489.0,498.0,521.4370256410015,508.3338974358862,510.42764102565815,543.893435897405,506.4524102563938,542.708820512788,513.2946803068845,513.2318974358714,544.3114578005261,490.79174358975325,496.0
21.162,556.0,438.0,489.0,498.0,519.3857435897069,506.61651282047774,511.0,541.2632307692058,504.7005641025496,539.3150769230492,511.5395897435725,512.0,545.3353333333508,492.6347692308011,496.2763589743733
21.201999999999998,556.2917435897599,438.9199487179638,489.0,497.2826153846083,518.1672307692255,505.2826153846083,511.0,537.5817435897243,503.6749230769098,536.6062564102454,509.4883076922905,511.5913554987174,546.7219487179793,493.8430256410282,497.0
21.241999999999997,557.6347692307812,439.0,489.0,497.0,517.141589743582,505.0,511.0,533.479179487135,502.6492820512782,533.8380051150654,507.47609999997894,511.0,548.386615384622,494.86866666667186,497.0
21.281999999999996,559.0,439.0,489.0,497.7686666666798,515.2318974358694,503.51394871793343,511.5020000000084,529.3766153845457,502.0,530.763230769192,506.21851282049704,510.5415897435765,549.4122564102694,495.89430769231916,497.0
21.322000000000003,559.0,439.994322250645,489.0,498.0,514.0903076922872,503.0,512.527641025656,525.2740512820193,501.59799999998336,527.6863076922494,505.19287179486844,510.0,550.4378974359169,496.0,497.35328205129304
21.362000000000002,558.6056923076763,440.0199487179606,489.0,498.0,512.1293333333234,503.0,513.5532820512904,521.8786153845948,501.0,525.4062564102422,504.1672307692256,509.4903076922935,551.9270769231067,496.0,498.0
21.402,557.5800512820432,441.0,489.48281329925175,498.84558974359857,512.0,503.0,514.5789230769273,518.0689230768704,501.0,523.3960999999915,503.1415897435783,509.0,553.9783589743763,495.028769230762,498.4045641025782
21.442,556.1088205127917,441.0,490.0,499.0,510.02676923073716,503.0,515.6045641025746,514.7871820448538,501.0,520.5324615384328,502.11594871793096,509.0,555.5148205128355,494.0031282051147,499.43020512821164
21.482,553.5899232736026,441.0,490.50712820513996,499.89687179489323,509.0,503.0,516.6302051282219,511.7324615384161,501.0,517.4555384614908,502.0,508.4133846153767,557.0809230769404,491.9549743589358,500.0
21.522,551.011384615364,441.0,491.0,500.92251282051905,508.9242051281945,502.10569230767516,518.3116923077077,508.6555384614741,501.0,514.37861538461,501.0646666666595,508.0,559.1322051282136,489.90609999999504,500.9629743590126
21.561999999999998,547.920205128186,440.87748717947255,491.0,501.0,507.0,502.9199487179508,520.3629743589862,506.38574358972573,500.44415384614626,511.3016923076769,500.0390256410122,507.3621025640917,561.1834871795082,487.95184615384244,502.5071282051417
21.601999999999997,544.3632307691976,440.14815384617134,491.58405128207045,501.0,506.936461538449,503.0,522.4142564102809,504.3344615384401,500.0,509.1498461538233,500.0,507.0,563.2347692308028,486.92620512819514,503.53276923077755
