,AU807,AU805,AU802,AU806,AU812,AU803,AU808,AU813,AU814,AU811,AU804,AU810,AU809,AU801,AU815
287.967,512.3717769230832,480.80254615385286,547.7546948717952,524.852130769233,508.9111051282071,495.04786923076875,503.0,498.6059769230796,502.1265076923049,521.2521307692318,477.70599487179254,518.6735102564074,502.0,432.63248461538336,497.0658179487159
288.007,509.86323589743836,478.483748717953,546.7290538461542,523.8312493765598,508.0,496.0,503.5504333333321,497.16067179487544,504.1777897435887,520.2264897435899,479.3786384615382,520.3983025640987,502.0,433.65812564102526,498.0914589743578
288.047,507.2179307692318,477.2162333333346,546.0,522.8290538461536,507.85982307692336,496.09915128204966,503.4239256410273,495.55469487179585,506.2290717948724,519.200848717948,480.0,521.0,502.0,434.6837666666671,499.1168005115087
288.087,504.7916550000012,476.1905923076942,545.6858275000019,522.0,506.8383275000012,497.1247923076901,503.6017153846131,494.5290538461554,508.2803538461533,517.35041538462,480.0,521.7504333333317,502.15004859334766,437.12822307692267,500.1366724999994
288.127,503.3803358974372,474.3341739130445,545.0,521.5555435897473,506.16581794871564,498.0,504.0,493.5034128205135,509.66411508951313,515.2991333333373,480.45556153845945,522.7760743589736,503.0,440.9326751918121,501.1401769230752
288.167,501.70938974359575,473.1418743589753,544.6521307692321,519.7521307692333,506.80854102564393,498.17607435897236,504.0,492.4777717948731,512.0666846153778,513.291655000004,481.0,524.5993299232719,503.0,445.032502564094,502.3316358974312
288.207,499.658107692312,473.0,544.0,518.7264897435914,506.0,498.79828461538574,504.0,491.45213076923125,513.6966724999991,510.37177692308023,481.5068435897418,525.82479230769,503.22479230769125,448.3512999999961,504.38291794871503
288.247,498.3034128205141,472.1162333333349,544.3991512820517,517.7008487179495,506.0,498.0,504.0,490.42648974358934,516.1436076923078,508.19656923076974,481.46887723785227,526.8504333333314,504.0,453.0470384615363,506.4341999999988
288.287,496.5555435897474,472.0,545.0,516.6752076923091,506.0,498.0,504.0,490.0,519.2205307692291,506.1452871794889,481.5555615384606,527.854172499998,504.2760743589735,459.01029230768614,508.48548205127963
288.327,495.2521307692318,472.0,545.0,515.6495666666672,506.0,498.0,504.0,490.0,521.531635897432,504.0940051282051,482.0,528.8760743589733,505.30171538461457,465.16413846153745,510.5367641025634
288.367,494.2264897435899,471.0393102564107,545.4760743589729,514.6239256410253,506.0,497.69572051282256,504.75556153846003,490.634172499999,524.3743769230716,502.042723076927,482.0,529.9017153846152,506.3273564102544,473.0906461538517,512.8798132992323
288.407,493.2008487179495,471.0,546.5004322250622,513.5982846153861,506.0,497.0,505.0,491.0,526.6341999999953,498.9957314578031,482.60684358974146,529.0726435897444,507.35299743589485,483.7808974999789,515.6341999999953
288.447,492.1752076923076,471.9880282051284,547.5247923076918,512.5726435897459,506.0,497.0,505.0,491.0,530.3709641025581,497.94528717948947,483.0,529.9529974358975,508.75727692307345,496.8556333333156,518.0282230769186
288.487,492.0,471.03761282051335,548.5504333333337,511.09400512820804,506.0,497.0,505.0,491.70171538461574,532.7367641025628,495.94700256410283,483.0,529.0213615384636,510.4042794871786,512.0641923076847,520.7367641025628
288.527,492.0,472.0,549.5760743589741,510.0,505.58033589743775,497.40684358974204,505.0,492.72735641025616,535.6820692307655,494.9213615384624,483.0,527.9957205128231,511.85984102563805,527.4488076922912,523.1820692307655
288.567,491.10084871794976,472.0,550.6017153846143,509.4957205128217,505.44530512820415,498.0,504.11623333333347,493.0,537.8393282051275,493.8957205128205,483.70940769230754,526.9401589743626,513.9111230769219,543.822317948714,526.2589923076912
288.607,491.0,472.0,551.627356410255,508.4700794871798,505.52905384615394,498.4324846153854,504.90940769230843,493.778638461537,540.8286624040871,492.870079487179,484.73504871794944,524.9444384615393,515.4812025641028,560.2180384615477,529.3359153846168
288.647,491.0,472.0,552.6529974358954,508.0,505.0,499.91625128204896,505.0,494.80427948717744,543.905146153839,492.0,485.76068974358765,523.9187974358989,516.988344999997,575.4821230769219,531.9394833759567
288.687,491.0,472.0,554.3572769230746,507.44443846153956,504.47777179487167,501.0,504.0393102564122,495.82992051281934,545.9880461538431,492.0,486.0,522.7863128205141,518.5068435897417,587.6581794871591,533.9880461538431
288.727,491.0,472.0,555.6866724999986,507.0,504.0,502.0162097186658,504.98633076922823,496.85556153845977,546.0196641025619,492.0,486.8119717948693,520.7350307692333,519.5324846153821,597.6402128204944,535.5066724999982
288.767,491.0,472.0,556.0,506.39315641025854,503.45213076923267,503.5324846153836,505.0,498.7624051282032,546.9546948717962,492.0,487.83761282051114,518.8418743589748,521.1162512820481,604.3512999999947,536.0
288.807,491.0,472.0,556.7299205128211,506.0,503.0,505.11625128205105,505.0,500.81368717948703,546.0,491.7675153846155,488.0,517.6324666666668,522.583766666666,607.0,536.5453051282053
288.847,491.0,472.24274102563834,557.0,505.3418743589762,503.0,507.1675333333319,505.0,502.8649692307679,545.8581076923089,491.25812564102495,488.0,515.5811846153907,523.6094076923064,606.3264717948779,537.0
288.887,491.0786384615376,473.0,557.7812025641005,505.0,502.3752076923085,509.8282230769182,505.0866724999993,505.8743769230775,543.7102384615458,491.716233333334,488.0,513.770827500002,525.2700974358966,601.8358615384655,536.4034128205141
288.927,492.0,473.29402307692214,558.0,505.0,502.0,512.2700974358936,506.0888948717929,506.98376666666485,540.7555435897468,491.0,488.0,512.764951282052,526.0,595.4623512820498,535.3777717948734
288.967,492.0,474.31966410256257,558.8324846153828,505.0,502.0,514.3213794871745,507.0,509.0183449999952,538.556392307699,491.0,488.96581794871764,511.47862051282317,527.3726615384571,587.7922538461573,533.7075754475738
289.007,492.0,475.0,559.8581256410247,505.0,502.0,517.0589923076874,507.1401769230752,511.0,535.4794692307732,491.0,489.0,509.7136692307697,528.7119717948696,578.3582750000014,530.9871615384636
289.047,492.0,475.3709461538463,560.0,505.0,502.0,518.711971794871,508.1653938618918,511.0,532.404074168799,491.0,489.0,508.6880282051278,529.7376128205115,568.0195923077032,528.6068256410254
289.087,492.2068435897412,476.0,559.090592307693,505.0,502.0,520.4752256410229,509.3777897435881,511.0,529.1110871794889,491.0,489.0170999999985,508.0,530.0,556.7375410256585,525.8333153846166
289.127,493.0,476.4222282051274,559.0,504.16238717948886,502.778638461537,521.7632538461534,511.21453589743595,511.08633076923087,525.2563923076932,491.0,490.0,507.27349230769687,530.0,545.4554897435977,522.756392307691
289.167,493.0,477.0,558.0393102564107,504.0,503.0,522.7888948717938,512.2401769230756,511.88802820512905,521.9059589743713,491.0,490.0,506.0,530.0,534.8691769230888,519.6794692307765
289.207,493.0,477.473510256408,557.0161918158586,504.0,503.0,523.0,513.5316358974306,511.0,518.1025461538528,491.0,490.0940230769227,505.5854641025661,529.1598230769239,525.2648974359021,516.6025461538528
289.247,493.0,478.4991512820499,555.9905923076933,504.91453589743537,503.0,523.0,515.5829179487145,510.8393102564113,515.0256230769272,491.0,491.0,504.5598230769242,528.1341820512821,515.4076384615349,513.5256230769272
289.287,493.3350487179477,479.52479230769035,554.9649512820529,504.08332750000056,503.8812025641016,521.3196461538507,517.6341999999953,510.0,511.9487000000059,491.0,491.1453051282021,504.0,526.2616550000051,507.0264538461639,511.30348337596195
289.327,494.0,480.55043333333225,553.8816550000014,504.0,504.0,519.268364102567,519.6854820512791,509.78802820512897,508.87177692308023,491.0,492.0,504.0,525.108541025643,499.3965333333514,509.2529794871804
289.367,494.3606897435881,481.5760743589741,551.9393102564097,504.0,504.0,518.1085410256417,521.7367641025628,509.0,506.19656923076974,491.0,492.1965871794859,503.48290000000003,523.1658000000024,492.14355384616226,506.36998250000477
289.407,495.0,482.60017647058606,550.913669230772,504.99145897435665,504.93248461538246,515.2487000000036,523.3940230769218,508.7367461538467,504.1452871794889,491.0,493.0,503.0,522.0596700767276,485.4879923077063,505.10084871795124
289.447,495.0,483.6091724999982,549.8880282051301,504.98546410256495,505.0,513.1145179487186,524.8393282051275,507.71110512820565,502.11665500000197,491.61453589743445,493.0,503.0,520.0683641025647,478.83586153846835,504.07520769230933
289.487,495.4376128205123,484.6247923076915,548.8623871794882,504.04017692307696,506.9675333333325,510.09485384615226,526.4453051282056,506.68546410256585,500.09632225064166,492.0,493.272810741688,502.40597692307875,517.0256230769213,472.68201538461705,502.0991333333349
289.527,496.0,486.3008666666639,547.8367461538478,505.0,507.0,507.0179307692397,527.4591724999989,506.0,498.04785128205407,492.0,494.0,502.6026658354098,514.9829000000029,465.959890025579,501.02392564102706
289.567,496.4888948717946,487.67607435897384,546.811105128206,504.908541025641,507.03504871794854,504.960671794876,528.9418923076892,505.6341820512835,495.9965692307703,492.6914589743575,494.0,502.3829000000003,513.9145179487222,459.38970769231446,500.0
289.607,497.51453589743653,490.10514615384716,545.7854641025641,504.11709999999823,508.0,502.90938974359227,530.0,505.38167249999964,494.47264358974326,493.0,494.0,502.0,511.86323589743836,453.23586153847015,499.9752076923068
289.647,498.0,491.72735641025616,545.0,505.0,508.0,500.9290538461557,529.4777717948731,506.3914589743584,492.89400512820566,493.7427410256398,494.0,502.0,509.90597692307875,448.4533100000064,499.0
289.687,498.5658179487159,493.5059948717917,544.7341820512818,505.0,508.1119717948699,499.90341282051384,528.4521307692312,507.0,491.42136153846263,494.7683820512817,494.3735102564098,502.0,508.88033589743685,443.0820153846188,498.9239256410273
289.727,499.58994629155785,496.3359153846066,543.7085410256421,504.805976923079,509.1376128205103,499.0,527.4264897435908,507.4427410256394,490.39572051282346,495.0,494.60084871794976,502.7196641025614,507.8546948717964,438.28544615385084,498.0
289.767,501.2290717948695,498.6085589743549,543.0,504.21966410256283,510.16325384615214,498.8521307692315,526.4008487179489,508.46838205127966,488.7401589743631,495.819664102564,494.4247923076921,503.0,506.8290538461545,434.1828820512833,497.872643589745
289.807,502.64017692307664,500.6598410256386,542.6572589743605,505.0,511.0,498.0,524.7504153846177,508.50597692307844,487.34443846153965,496.84530512820345,495.0,503.0,505.8034128205127,430.08031794871573,497.0
289.847,504.3316358974342,502.7111230769195,542.0,505.0,511.2145358974345,498.0,523.3495666666695,507.480335897438,486.3187974358992,497.0,495.0,503.0,505.0,426.73331538462213,496.8213615384627
289.887,505.69145897435897,504.7624051282032,541.6059769230782,505.0,512.0,498.0,521.6478512820553,506.45469487179616,486.0,497.0,495.0,503.0,504.7583275000023,423.65639230769864,496.0
289.927,507.43419999999753,508.62737435897407,541.0,505.0,512.0,498.0,519.5965692307715,505.42905384615426,485.2675153846155,497.0,495.0,503.8478692307694,504.0,420.579469230773,496.0
289.967,509.44834499999564,511.7974538461518,541.0,505.0,512.0,497.74956666666833,517.5452871794906,503.8068256410277,484.2438132992351,497.0,495.0,504.0,503.7264897435914,417.50254615385165,496.0
290.007,511.48548205127963,513.9162512820517,541.0,505.3478692307679,512.2888948717938,497.0,516.2470025641035,501.75554358974387,484.0,497.0,495.0,504.0,503.0,415.2837487179507,496.0
290.047,513.5367641025634,515.9675333333297,541.0,505.6264897435902,513.3145358974357,497.0,514.4427230769231,499.7042615384601,483.19315641025764,497.0,495.0,504.0,502.6752076923076,414.11623333333347,496.0
290.087,515.5880461538443,517.9683449999964,540.5059769230785,505.39915128205024,514.3401769230761,496.67264358974415,513.1957205128211,497.6529794871832,483.0,497.0,495.6299205128199,504.0,502.0,412.18118461538603,496.30427948717886
290.127,517.639328205128,520.0282230769201,540.5196641025634,506.0,515.0,496.0,512.1700794871792,495.6016974359013,482.16751538461574,497.0,496.0,503.02392564102706,502.0,411.06495128205114,496.67007948717924
290.167,519.690610256409,523.1051461538414,540.4546948717962,506.0,515.3914589743572,496.0,510.33165500000445,493.55041538462046,482.0,497.0,496.6812025641002,503.97667249999864,502.0,410.0393102564107,496.3546521739119
290.207,522.6128384615314,526.182069230767,540.0,506.0,516.0,495.5982846153863,509.14443846154023,492.24956666666833,482.0,497.0,497.7068435897412,504.0,502.0,410.0,497.0
290.247,523.8965871794853,529.2589923076927,540.0,506.0,516.0,495.4273564102556,508.1187974358984,490.4866550000007,482.0,497.0,498.7141724999989,503.97264358974337,501.547002564104,409.0,497.0
290.287,526.7666846153771,532.3359153846129,540.6222282051262,506.0,516.0,496.0,507.09315641025796,488.4478512820529,481.06495128205404,497.0,499.73248461538304,503.05299743589427,501.0,409.0,497.0
290.327,527.9478692307677,535.4128384615308,541.0,506.0,516.0,496.47863846153786,506.06751538461606,488.0,481.0,497.0,501.5162512820499,504.0,501.0,409.0,497.0
290.367,528.9735102564096,538.4897615384565,541.0,506.0,516.5196641025634,497.0,506.0,487.1726435897451,481.0,497.0,502.78376666666685,504.0,501.0,409.0,497.4812025641028
290.407,529.99915128205,541.3777897435851,541.0,506.604279487178,517.5453051282038,498.0598410256373,505.01623333333373,487.0,480.98805882353105,497.0,504.61881538461455,504.0,501.0,409.08889487179437,498.0
290.447,530.0,543.6436076923035,541.0,506.3700794871801,518.0,499.541672499998,504.9931564102582,486.1213615384633,480.0,497.0,505.83504871794673,504.0,500.4187974358975,410.11453589743587,498.0
290.487,530.0,546.7205307692291,541.0,506.0,518.5965871794876,500.5555615384606,504.0,486.9042794871786,480.0,497.2529974358966,508.5820692307644,504.0,500.6068435897426,411.0,498.55669820971747
290.527,530.0,549.0,541.7760743589736,506.0,519.6222282051262,501.58120256410103,504.0,486.070079487181,480.0,498.0,510.7726615384571,504.0,501.0,411.16581794871564,499.0
290.567,529.8016550000043,549.2914589743586,542.0,506.6812025641008,520.647869230767,502.60684358974294,503.91623333333405,486.95311764705883,480.0,498.30427948717886,511.91197179487045,504.0,501.0,412.1914589743575,499.0
290.607,527.8982846153855,550.0,542.0,507.0,521.6566724999991,503.0,503.10940769230785,487.97863846153933,480.0,499.0,513.8752256410246,504.0,501.0,413.4341999999988,499.61667250000056
290.647,526.872643589745,549.65725897436,542.0,507.0,523.3470205128178,503.0,504.0,488.0128384615305,480.0,499.3466724999989,514.9632538461527,504.2837666666639,501.0,415.48548205127963,500.0
290.687,525.6940051282063,548.6417231920216,542.0,507.0,523.3008487179492,503.0,503.83931025641033,491.0299205128187,480.0,500.0,516.9777897435893,504.6905923076942,501.0,417.2683820512817,500.6581256410238
290.727,523.6427230769254,547.268364102567,542.8763913043466,507.7837666666654,523.7247923076912,503.0,503.0,492.05556153845913,480.18889487179405,500.3812025641002,520.0289974424535,504.0,501.0,418.5880461538443,501.0
290.767,521.5914410256416,544.4341641025665,543.0,508.0,523.2495666666669,503.0,503.2066724999979,493.08120256410103,481.0,501.0,522.1128384615317,504.35167249999864,501.75812564102347,420.63932820512804,501.7094076923061
290.807,519.5401589743592,540.331599999999,543.9273564102571,508.0,522.2239256410272,502.2393102564116,503.78802820512897,494.2136871794859,481.0,501.0,525.1897615384573,505.0,501.2162333333346,422.0,502.0
290.847,517.4888769230829,536.2290358974424,544.0,508.0,520.396569230775,502.0,503.23761282051146,496.2583449999977,481.0,501.0,528.1733449999962,505.0,501.8094076923058,422.3709461538434,502.75812564102495
290.887,515.4375948717991,532.1264717948814,544.9786384615364,508.0,519.1726435897456,502.0,504.0,498.0,481.28889487179373,501.0,530.266684615383,505.4119717948707,502.0,423.0,503.78376666666685
290.927,513.3863128205153,528.0239076923139,545.0042794871783,508.0,517.2940051282075,502.0,504.0,498.0,482.0,501.0,533.3436076923086,506.0,502.0,423.0,504.80940769230637
290.967,511.6675153846172,523.921343589752,546.0,508.0,515.2427230769266,501.13674615384696,503.6854641025653,498.0,482.34017692307606,501.0,536.2803538461525,505.5393102564122,502.0,423.0,505.8350487179462
291.007,510.6427902813307,520.3640846153884,546.0,508.9606897435893,513.1914410256428,501.88889487179495,503.34017692307464,497.7905923076939,483.0,501.0,538.4974538461469,505.4863307692297,502.0,423.4453051282043,507.72137948717625
291.047,509.2375948717938,517.8581076923085,546.0,509.0,512.0700794871796,502.0,504.0,496.76495128205204,483.0,501.0,541.5743769230725,506.0,502.0,423.5290538461554,508.88633076923
291.087,507.5931564102577,515.2102384615415,545.8931564102571,510.0,511.0444384615391,502.0,504.0,495.7393102564116,483.41709999999733,500.38959335038516,544.2170999999979,506.0,502.9632538461513,423.496587179485,510.82394358974085
291.127,506.56751538461754,512.1333153846158,545.0,510.0,510.0187974358972,502.0,504.0,494.4273384615394,484.0,500.6350487179483,545.2427410256398,506.0,503.0,424.0,512.8704296675194
291.167,505.08374871795417,509.704261538463,545.0,510.03761282051056,509.0,502.0,504.0,492.6880282051293,484.46838205127966,501.0,546.0,506.0,503.0,424.54786923076733,514.9213794871786
291.207,503.5283275000015,507.6529794871832,544.8208275000023,511.0,508.9683275000023,502.0,504.0,492.0,485.0,501.0,546.0,506.0,503.01453589743505,424.42648974359076,517.9589923076849
291.247,502.51623333333373,505.6016974359013,544.0,511.0,508.0,502.01709999999997,504.0,491.63674615384656,485.5196641025634,501.7119717948704,546.0,506.0,504.0,424.5991512820511,520.9600174999969
291.287,501.4905923076933,504.27520769231023,544.0,511.1145358974348,507.94187435897595,503.0,504.0,490.611105128208,486.0,502.0,545.6546948717955,506.0,504.0,425.0,523.0239435897403
291.327,500.46495128205146,502.53665500000244,543.764951282052,512.0,507.0,503.0,504.0,490.0,486.5552842892755,502.73761282051146,545.0,506.0,504.0914589743563,425.0,525.1128384615361
291.367,499.4393102564112,501.2495666666669,543.0,512.1658179487181,507.0,503.09402307692125,504.0,490.0,487.0,503.7632538461533,545.0,506.0,505.11709999999823,425.6760743589733,528.1261841432223
291.407,499.0,500.2239256410265,543.0,513.0,506.8675153846181,504.0,504.0,489.5341820512838,487.0,504.78889487179373,544.5777717948743,506.0,506.14274102563866,426.7017153846128,530.1726615384559
291.447,498.3880282051301,498.39656923076916,543.0,513.0,506.1581256410238,504.0,504.0,489.49145897435807,487.0,505.81453589743563,543.5521307692323,506.74274102563913,507.16838205128056,427.7273564102547,532.2239435897397
291.487,498.0,497.1726435897451,543.0,513.0,507.1837666666657,503.8290538461545,504.0,489.49582749999973,487.64530512820505,506.0,542.076655000001,507.0,508.1940230769224,428.7529974358966,534.2752256410234
291.527,497.33674615384786,497.0,543.3606897435881,513.0,508.2094076923061,503.0,504.6478692307685,489.5170999999985,488.0,506.8658179487154,540.052979487181,507.0,509.21966410256283,430.518344999998,536.4897615384565
291.567,497.0,495.24272307692655,544.0,513.0,509.0,502.77777179487225,505.0,490.0,488.0,507.8914589743569,538.5008487179487,506.18033589743743,510.24530512820473,433.33591538461536,539.188894871794
291.607,496.28546410256405,494.0957205128214,544.4119717948719,513.0,509.0,501.5042615384607,505.0,490.0,488.0,508.9170999999988,536.4256230769248,506.8453051282045,511.27094615384664,436.412838461541,540.4290717948719
291.647,496.0,493.070079487181,545.4376128205123,513.0,509.0,500.2728107416872,505.0,490.59402307692125,488.74786923076675,510.8854820512785,533.8991333333385,507.0,512.5931743589724,437.8299205128184,542.2401769230763
291.687,496.0,491.0888769230782,546.4632538461542,512.6290538461536,509.0,500.71082750000136,505.0,491.0,489.0,511.96838205128114,531.8478512820546,507.0,514.3222282051261,440.56668461537924,542.7348618925835
291.727,496.0,490.01879743589865,547.0,512.0,509.0,500.2965871794856,505.0,491.0,489.0,512.9940230769215,529.7965692307738,507.92222820512717,515.6957384615329,442.7624051282003,541.7111051282077
291.767,496.0,488.9931564102568,547.5145358974336,512.0,509.0,501.0,504.19828461538606,491.6709461538455,489.0,515.0196641025634,527.117930769235,508.0,517.3641724999983,445.7205307692262,540.6854641025658
291.807,496.0,487.967515384615,548.5401769230755,511.57777179487283,509.0,501.6957384615387,504.82524040920714,492.6965871794873,489.0,516.0453051282053,524.0410076923094,508.0,518.3735102564098,448.7974538461518,539.3196461538479
291.847,496.0,487.0,549.0,511.0,509.0,503.3735102564098,505.0,493.0,489.8735102564098,517.1418923076911,521.6427230769254,508.0,519.3991512820502,451.8743769230731,536.5733100000049
291.887,496.0,486.91623333333547,549.5658179487174,511.0,509.0,504.3991512820505,505.0,493.74595652173787,490.0,519.0941724999976,519.5914410256416,508.0,520.4237058823518,455.935066666665,532.5367282051282
291.927,496.8940230769233,485.8933275000012,550.5914589743593,511.0,509.0,505.8495846153813,505.0,494.77094615384516,490.0,520.0965871794862,516.8102384615368,508.0,521.4478692307677,459.0376307692326,528.8256230769239
291.967,497.0,485.0,552.2341999999994,511.0,509.0,507.9008666666621,505.0,495.7965871794856,490.92667249999835,521.243831202043,514.4888769230814,508.0760743589727,522.4735102564081,463.1401948717939,524.9145000000133
292.007,497.0,485.0,553.6427410256397,510.4495666666679,508.50854102564335,509.47607435897294,505.0,496.8222282051275,490.0495666666675,523.145305128205,512.441590792842,508.90082750000073,523.49915128205,467.2427589743501,520.2335652173973
292.047,497.0,485.0,554.6683820512806,510.0,508.5170999999985,510.50171538461484,505.95417249999997,498.6957384615387,490.9760743589744,524.0,510.3914410256422,508.0,524.5247923076918,471.3453230769177,516.602546153847
292.087,497.0,485.0,555.694023076921,509.3982846153869,509.0,511.52735641025527,506.0,500.7470205128196,491.0,524.1965871794845,509.17007948718066,508.1273564102535,525.0,475.55985897434925,513.0341641025676
292.127,498.0,485.0,556.7196641025629,509.0,509.0,513.1059948717943,507.0,502.7533449999968,491.0,525.0,507.33165499999967,508.84700256410457,524.4239256410259,480.5366899999961,509.96580000000006
292.167,498.0,485.0,557.7453051282033,509.0,509.0,515.1572769230752,507.0299205128173,505.6974538461463,491.05299743589427,524.7521307692333,506.1444384615413,508.0,524.0,484.55045128204694,507.9145179487192
292.207,498.0,485.0,558.7709461538452,509.0,509.0,517.8128384615331,508.0,507.8495846153813,492.0,523.7264897435914,505.1187974358998,508.0,523.3726435897454,488.8162692307681,505.86323589743876
292.247,498.0,485.0,559.7945498721232,509.0,509.0,519.6299205128184,508.08120256410103,508.9504333333325,492.1017153846146,522.401697435899,504.09315641025796,508.0,522.3470025641046,493.5666846153849,503.8119538461575
292.287,498.0,485.0,560.8196641025617,508.27194629156264,509.0,520.6555615384589,509.10684358974146,509.0,493.0,520.3504153846181,502.135030769235,508.0,522.0,496.42907179486605,501.7606717948766
292.327,498.0,485.0,561.0,508.0,509.0,521.6641724999986,510.13248461538336,509.99828461538516,493.0,518.2991333333343,502.0,508.0,521.2957205128223,498.7186879795341,500.35634526854335
292.367,498.0,485.0,561.0,508.0,509.0,522.6812025641023,511.15812564102526,509.02735641025674,493.0,516.2478512820505,501.01623333333373,508.0,520.2700794871804,501.2632538461533,500.0
292.407,498.0,485.0,561.0,508.0,509.0,523.0,512.3675333333314,509.947002564103,493.2042794871786,514.1965692307721,499.98118461538667,508.0,519.2633275000011,502.0,499.3059769230776
292.447,498.2191724999991,485.0,559.1555435897457,508.0,508.2264897435914,522.2675153846154,514.2094076923075,509.0,494.0,511.7179307692377,498.0,508.0,518.2444384615385,501.68546410256437,499.0
292.487,499.0,485.0,558.0758274999996,508.0,508.0,521.2418743589736,515.4700974358975,509.0,494.0,509.09400512820804,497.9393102564097,508.0,517.2187974358989,499.97946923076745,498.2733275000006
292.527,499.0,485.0,557.052130769231,508.0,508.0,520.2162333333355,517.5213794871739,508.87007948718156,494.0,507.53332750000175,496.91366923077203,507.59315641025796,515.3863128205182,496.5367282051325,498.0
292.567,499.2760743589721,485.0,556.0264897435919,508.0,508.0,517.5717769230826,519.2863307692288,507.84443846153965,494.0,506.04272307692423,496.0,507.43248461538394,514.1675153846172,492.0427051282154,498.0
292.607,500.0,485.49145897435955,554.0016974359002,508.0,508.0,515.3299025641046,520.9359153846121,506.8187974358978,494.3068435897438,504.49572051282024,495.8623871794883,508.0,512.2837487179506,486.49740000000713,498.79658717948706
292.647,500.6547128205088,486.0,552.9504153846193,508.0,508.0,512.4179307692357,523.3291724999985,506.0,495.0,503.4700794871798,495.0,508.0,511.1162333333349,479.90081282052535,498.1798746803071
292.687,502.0,486.0,550.8991333333355,508.0,508.0,510.22733846154,524.6752256410252,505.7675153846155,494.64279028133024,502.44443846153956,494.81110512820595,508.0,510.09059230769304,473.1897076923133,498.0
292.727,502.3786384615367,486.0,548.9239256410274,508.0,508.0,507.2640846153887,526.7265076923061,504.74832750000127,494.3812025641002,501.4187974359004,494.0,508.0,509.0649512820526,467.0358615384707,498.0
292.767,503.8085589743572,486.59402307692125,547.8982846153855,508.0,508.0,505.12477435897534,528.3888948717938,504.0,495.0,501.0,494.0,508.0,508.0393102564107,461.46663750000175,498.0
292.807,505.4299205128205,487.0,546.8726435897436,508.0,508.0,502.1102384615374,529.4145358974339,503.7162333333346,495.0,500.36751538461664,494.0,508.0,507.0136692307688,456.4016794871831,498.92222820512717
292.847,506.4555615384609,487.6453051282036,545.6940051282063,508.0,508.0,501.01110512820827,530.0,502.6905923076942,495.0,500.0,494.0,508.0,506.0,451.8187794871904,499.0
292.887,507.96240512820276,488.0,544.0,508.0,508.0,498.9854641025664,530.4658179487162,502.3350487179477,495.0,499.31798209718727,493.7085410256428,508.0,505.96238717948944,448.2871615384671,498.0264897435905
292.927,510.01368717948355,488.6965871794873,543.7957205128223,508.0,508.0,498.0,530.5085410256419,503.0,495.5094076923081,499.0,493.3170999999991,508.6376128205132,505.0,445.21023846154145,498.99659590792913
292.967,512.0649692307644,489.72222820512775,542.7706675191838,508.0,507.84272307692777,497.9598230769245,529.4829000000015,503.38633076923,496.535048717947,499.0,494.0,509.6632538461517,504.9111051282071,442.1333153846202,499.0
293.007,514.1162512820481,490.7478692307675,542.0,508.0,506.0,497.0658179487174,528.4572589743595,504.0,497.56068974358755,499.0,494.0,510.0,504.0,439.704261538463,499.04786923076733
293.047,516.1675333333319,491.7735102564086,541.7213615384616,508.0,505.8700794871801,497.9085410256408,526.8632358974354,504.0,498.58633076922945,499.0,494.3940230769233,510.7145358974345,504.0,437.65297948717927,499.9264897435908
293.087,518.7825174999972,492.799151282049,541.0,508.0,505.0,497.0,524.8119538461546,503.5367461538487,500.83591538460956,499.0,495.0,512.4803538461498,503.85982307692376,435.6016974358984,499.0
293.127,521.8282230769236,493.8247923076909,541.0,508.0,505.0,497.0,522.7606717948744,502.51110512820685,503.27196419437206,499.0,495.0,514.5316358974336,503.0,434.27520769230733,499.0
293.167,524.2700974358928,494.0,541.0,508.0,505.0,496.83418205128436,520.7126905370895,500.9709282051328,505.3213794871774,499.0,495.0,516.5829179487145,503.0,432.49913333333814,499.1247923076915
293.207,526.9820692307617,494.85417249999944,541.0,508.2658179487153,505.0,496.0,518.6632358974389,499.4612046035817,508.00751749999495,499.0,495.0,517.8170999999991,503.0,432.0,499.8499514066499
293.247,530.0589923076874,496.7521487179494,541.0,508.7085410256428,505.23248461538304,496.0,517.3059769230775,497.3102384615383,511.7453230769165,499.8863307692289,495.0,520.5282230769229,503.0,431.19828461538606,499.1735102564089
293.287,533.1359153846087,497.89940920715884,541.0,508.31709999999765,506.25812564102347,496.0,515.5966550000016,494.8222102564113,514.4239435897391,500.0,495.0,522.6933449999949,503.0,429.3452871794912,500.0
293.327,536.2128384615344,498.92479230769067,541.0,508.65725897436045,507.2837666666654,496.0,514.2803358974378,493.38546410256555,517.2128384615344,500.9376128205109,494.42905384615426,525.6051461538399,503.0,429.0,500.0
293.367,538.5265076923066,501.8512999999976,541.0,508.0,508.3094076923073,496.0,512.5093897435935,492.3758275000013,520.28976153846,501.9632538461527,494.5816724999991,528.6820692307655,503.0,428.1213615384618,500.0
293.407,541.3666846153812,502.97607435897294,541.0,508.3940230769218,509.6700974358954,495.6803358974389,511.2290538461563,491.3598230769248,523.3666846153812,502.0,495.0,530.8393282051245,503.0,428.88167249999964,500.2760743589735
293.447,543.6290717948713,506.0034307692297,541.0,509.0,511.0,495.345305128203,510.2034128205144,490.33418205128294,527.2581435897425,502.0,494.3777717948734,533.8359153846125,503.0,429.9042794871774,501.0
293.487,544.8401769230775,508.0820692307702,541.5350487179471,509.0,511.7726615384607,496.0,509.1777717948725,489.30854102564103,530.5205307692326,502.0,494.0,536.9128384615382,503.3940230769218,430.929920512819,501.0
