,Resp_wave,ACCVert,ACCLat,ACCLong,Jerk
-14.08,504.348700000006,-788.0,-465.06620000010895,19.466899999945525,17.58395755002274
-14.04,500.36236923077576,-823.4668999999544,-484.0,-4.0,17.788034018190217
-14.0,496.2598051282104,-922.5331000000385,-507.4006999998845,48.066200000076975,16.190576090778187
-13.96,493.1179307692338,-884.0662000000627,-550.9337999999373,56.74912500011767,15.216651244898706
-13.92,491.0273384615397,-888.4668999999775,-527.0,-11.466899999977501,17.044247787354372
-13.879999999999999,491.0,-902.8675999999456,-499.0,-5.867599999945533,16.122875945443138
-13.84,491.0,-903.5331000000065,-500.86759999997395,-44.60454999987303,14.099498252169564
-13.8,491.06068974358783,-885.0,-496.6331000000875,-39.733799999824974,15.627956240228661
-13.76,492.0841724999985,-909.6331000000787,-450.1079250001376,-44.8993000002359,16.11744849650828
-13.72,493.1726615384602,-947.6331000000715,-411.0089749998033,-46.32202500091196,16.893912461429572
-13.68,495.223943589743,-944.9783999998995,-390.48919999994973,35.48919999994973,20.778237263192736
-13.64,497.5504512820497,-1097.4675999998396,-323.64506666655984,76.93519999967947,25.041648678035088
-13.6,501.4897615384539,-943.0234250001231,-393.8344999999088,104.12412500006837,28.28664891820113
-13.56,505.1333692307558,-810.1655000000557,-316.83449999994434,20.474825000008348,32.02506765514393
-13.52,511.50175128203813,-960.8344999999888,-253.63310000000226,114.83449999998876,30.060723871511378
-13.48,518.6812384615275,-959.2410250001924,-277.0,95.87412500026242,26.720788754901616
-13.44,525.063271794867,-878.4910250000898,-231.79860000019605,48.63310000003268,25.332876948180473
-13.4,528.2914589743581,-928.992774999559,-184.26620000018568,96.73379999981431,20.904661386463562
