,AU811,AU808,AU802,AU807,AU804,AU809,AU810,AU806,AU803,AU819,AU814,AU816,AU813,AU818,AU815,AU812,AU817,AU820
147.463,496.02564102564116,553.6410256410253,513.099999999999,507.0,469.5384615384614,593.9999999999985,519.0512820512823,490.94871794871773,496.0,586.4615384615361,487.5384615384617,513.5384615384613,502.0,506.0,528.6153846153844,557.1025641025632,511.43589743589746,492.50000000000034
147.503,496.9487179487184,553.1538461538462,517.1794871794859,506.6153846153848,470.56410256410214,607.3333333333268,517.0,491.0,496.0,591.7499999999974,487.48717948717905,514.5641025641021,502.0,506.0,530.6666666666657,561.3846153846151,509.8205128205135,490.74358974359006
147.543,496.0,552.128205128205,520.4000000000012,506.41025641025675,472.17948717948735,621.4102564102585,514.9487179487177,492.0,496.9749999999999,596.0769230769242,488.0,516.1794871794874,502.0,506.0,532.3589743589745,564.6153846153851,508.3846153846152,489.71794871794873
147.583,496.0,549.3076923076917,523.4615384615383,507.0,474.8461538461532,636.2500000000026,512.9487179487177,493.02564102564116,496.0,599.3846153846149,487.4615384615386,517.6153846153844,502.0,506.0,532.6153846153849,565.8974358974361,507.3589743589745,488.6923076923078
147.623,495.8974358974361,546.2307692307702,526.5384615384613,507.0,478.56410256410106,651.5384615384573,511.92307692307725,493.95000000000044,496.0512820512816,600.8205128205126,487.56410256410254,518.0,502.0,506.28205128205104,531.1794871794874,565.0769230769234,506.3333333333336,488.0
147.663,495.0,542.2051282051264,529.6153846153851,507.4615384615386,482.6666666666686,666.923076923083,510.7948717948709,493.0512820512823,497.0,600.1538461538461,488.0,518.6666666666672,502.0,507.0,529.1282051282043,562.1538461538447,505.3076923076922,487.6410256410253
147.703,495.1538461538462,537.250000000001,531.7948717948722,507.51282051282055,487.461538461539,683.1282051282043,508.8717948717949,493.92307692307656,497.1025641025639,598.2564102564102,488.0,519.6923076923078,502.0,507.3333333333333,526.6153846153841,557.1282051282056,504.28205128205127,486.6153846153844
147.743,495.82051282051276,533.1025641025647,534.7692307692298,506.4871794871798,492.49999999999966,697.846153846153,507.6923076923078,493.1025641025639,497.8717948717949,594.4102564102582,488.0,520.0,502.0,508.717948717948,524.0256410256411,551.0,504.0,486.0
147.783,495.2051282051278,528.0,537.846153846153,506.0,497.5897435897411,711.3333333333261,505.8205128205134,493.87179487179503,497.0,589.3846153846173,488.0,520.0,502.0,510.3846153846152,520.9487179487191,545.0,504.0,486.0
147.823,495.7692307692305,522.8717948717942,540.9230769230766,505.4358974358972,501.9743589743596,722.625000000001,504.79487179487165,493.0,497.0,583.3076923076895,488.6923076923078,520.0,502.0,512.2307692307702,517.9230769230766,537.8205128205119,504.0,486.0
147.863,495.0,517.7435897435886,544.0,504.4102564102563,506.84615384615245,731.3684210526287,503.76923076923106,493.0,497.20512820512835,577.1538461538469,489.0,520.0,502.0,515.7435897435898,515.3076923076924,530.641025641024,504.0,485.51282051282055
147.903,495.28205128205104,512.692307692309,545.0,502.7692307692312,511.17948717948593,736.7435897435885,502.7435897435899,493.2051282051278,498.0,570.0,489.0,519.1794871794874,502.0,519.8461538461531,512.8205128205135,523.6153846153863,504.0,485.5128205128202
147.943,496.0,508.48717948717723,544.8974358974353,501.358974358974,516.1025641025668,737.9743589743596,501.7179487179482,494.2307692307695,498.0,562.7948717948708,489.0,519.0,502.0,524.4358974358989,510.7692307692303,518.3999999999975,503.1538461538461,486.5384615384617
147.983,496.0,503.4871794871798,542.7692307692298,501.0,521.2307692307695,736.0,501.0,495.2564102564101,498.28205128205127,554.641025641024,489.0,518.1500000000001,502.1025641025639,529.5641025641029,508.71794871794896,512.5897435897444,503.0,487.0
148.023,496.0,499.2307692307695,539.6923076923083,500.30769230769243,526.3589743589747,729.820512820512,500.6923076923078,496.28205128205127,499.0,547.3846153846181,489.0,518.0,503.0,534.1538461538455,507.3333333333336,508.3589743589747,503.8974358974361,487.0
148.063,496.0,494.28205128205343,536.6250000000006,499.2820512820518,531.4871794871773,722.4871794871841,500.33333333333286,497.3076923076922,499.0,539.1794871794895,489.0,517.1025641025645,503.1538461538461,538.8205128205105,505.6500000000004,503.3846153846156,504.0,487.6153846153844
148.103,496.0,490.17948717948593,533.4871794871798,499.0,537.5384615384636,712.0999999999955,500.28205128205053,498.66666666666714,499.3333333333336,531.0000000000007,489.0,516.0769230769228,504.17948717948735,543.3589743589747,503.6153846153844,499.26315789473597,504.0,488.0
148.143,496.43589743589746,486.07692307692196,529.5384615384613,498.23076923076894,542.7435897435886,699.9736842105217,499.3846153846156,500.71794871794896,500.0,523.1025641025647,489.0,515.0512820512823,505.0,546.8461538461545,502.28205128205127,495.32499999999925,504.0,488.0
148.183,497.0,482.2307692307697,526.4615384615383,498.0,546.8974358974353,686.3750000000011,500.0,502.7692307692303,500.0,515.9230769230774,489.0,514.0256410256411,505.4102564102556,548.6410256410255,501.2564102564107,492.2894736842113,504.0,488.0
148.223,497.47500000000025,479.15384615384465,523.3846153846144,498.0,551.0,673.0769230769147,499.56410256410214,505.23076923077025,500.0,508.7435897435884,489.92307692307725,514.0,507.2307692307697,549.0,500.23076923076894,489.4499999999991,504.0,488.0
148.263,498.4871794871798,476.3846153846152,520.3076923076915,497.175,553.0256410256411,657.846153846153,499.4615384615386,508.2749999999999,500.0,501.97435897435815,490.0,513.0,508.2564102564107,547.6666666666666,500.0,487.1538461538462,504.0,488.0
148.303,499.0,474.0250000000001,517.2307692307696,497.8461538461538,553.9487179487177,643.3076923076915,499.51282051282055,510.43589743589746,500.0,496.84615384615523,490.0,512.8974358974355,509.8461538461538,545.6153846153849,499.17948717948724,484.6923076923078,504.0,488.0
148.343,499.0,471.66666666666714,514.1538461538469,498.0,552.8500000000007,627.923076923083,499.5128205128202,511.92307692307656,500.0,492.23076923077025,490.0,510.92307692307725,512.6153846153844,542.1282051282071,499.0,483.3333333333343,503.9000000000002,488.0
148.383,499.0,470.6410256410253,511.07692307692275,498.0,550.8461538461531,612.6249999999939,500.0,513.9743589743596,500.0,488.8717948717949,491.0,509.89743589743546,514.3333333333336,538.0256410256404,499.0,481.28205128205053,503.10256410256454,487.23076923076894
148.423,499.0,469.2307692307688,508.0,498.92307692307725,548.6923076923083,597.6842105263114,499.43589743589746,515.5128205128206,500.0,485.3846153846152,491.0,508.8717948717949,516.0769230769234,533.9230769230758,499.0,480.0,503.8717948717949,487.79487179487165
148.463,499.0,468.0,505.282051282052,499.0,545.3589743589752,583.3333333333362,499.0,517.0769230769228,500.0,483.3333333333333,491.07692307692275,507.8461538461539,518.7692307692304,530.6153846153851,499.0,479.6052631578949,503.0,488.0
148.503,499.0,467.5641025641028,503.2307692307697,499.97435897435884,540.2307692307726,570.0000000000081,499.61538461538413,519.1282051282043,500.0,481.282051282052,492.0,506.8205128205134,520.820512820512,526.7179487179494,499.0,478.15000000000066,503.0,488.0
148.543,498.3333333333333,467.4615384615386,501.1794871794865,502.0,534.9230769230758,556.999999999997,500.0,521.1794871794874,500.0,479.6153846153844,492.2564102564101,505.79487179487165,522.4358974358975,523.4615384615383,499.0,477.0,503.0,488.0
148.583,498.69230769230757,468.0,499.1282051282051,502.05128205128227,528.7692307692298,545.0512820512809,500.0,522.6153846153844,500.0,478.5897435897437,494.1538461538461,504.7750000000003,523.0,520.3846153846151,499.0,476.5384615384617,503.0,488.0
148.623,499.71794871794873,468.0,497.5384615384617,504.0512820512816,522.6153846153863,534.5384615384636,500.0,524.9230769230758,500.0,477.5641025641028,495.3589743589733,504.0,523.9743589743581,517.3076923076936,499.0256410256404,476.0,503.0,488.0
148.663,500.0,468.5384615384617,496.0256410256404,505.0,516.7179487179468,525.3076923076893,500.0,527.3333333333343,500.0,477.0,497.40000000000055,503.7435897435893,525.0,515.1538461538455,500.0,475.48717948717905,503.0,488.9487179487184
148.703,501.5263157894742,469.0,494.5,505.2051282051278,511.5897435897437,516.5128205128202,500.71794871794873,529.3846153846156,500.0,477.0,499.41025641025675,502.71794871794873,525.0,513.1025641025645,500.0,475.5384615384617,503.0,489.97435897435884
148.743,503.58974358974325,469.5897435897437,492.9743589743596,507.1282051282051,506.461538461539,508.3076923076936,501.0,532.1538461538462,500.0,477.0,501.6923076923068,501.6923076923078,524.4358974358975,511.0512820512823,500.0,476.0,503.0,490.0
148.783,504.82051282051265,470.0,491.4615384615386,508.1538461538461,501.6666666666686,501.1500000000029,501.0,533.7435897435894,500.0,477.0,504.76923076922975,501.0,523.4250000000004,510.0,500.1025641025638,476.60526315789446,503.358974358974,491.0
148.823,506.6923076923078,470.641025641026,490.4358974358972,509.3589743589747,497.20512820512766,495.0769230769213,501.0,536.3076923076932,500.0,476.4615384615383,508.1282051282051,500.6410256410255,522.4102564102564,507.9512195121949,500.8717948717949,477.0,504.0,492.0263157894738
148.863,509.5499999999999,471.6666666666667,489.4102564102563,511.40000000000026,492.0769230769242,489.4358974358972,501.0,537.0,500.0,476.0,511.92307692307725,500.0,520.7692307692304,506.0,500.1538461538462,477.6499999999999,503.5897435897437,493.14999999999935
148.903,511.7435897435899,472.69230769230757,488.3846153846156,513.2051282051278,487.76923076923106,484.3076923076932,501.0,537.0,500.82051282051265,476.0,515.3333333333334,500.0,519.3589743589745,504.97435897435884,501.0,478.0,503.0,495.15789473684146
148.943,514.6250000000006,473.70000000000016,487.358974358974,514.2307692307695,484.25641025640846,479.17948717948576,501.0,537.0,500.1538461538461,475.3846153846152,519.4358974358989,499.56410256410214,517.6666666666657,503.9487179487177,501.0,478.6923076923078,502.5384615384614,497.50000000000216
148.983,517.7631578947379,474.71794871794873,487.0,514.7435897435898,481.0999999999998,474.69999999999993,501.8974358974361,535.3076923076922,500.0,475.0,523.5384615384625,499.0,515.6153846153844,502.92307692307656,501.0,479.0,501.52499999999975,501.3846153846152
149.023,521.7948717948709,475.0,486.30769230769243,514.2820512820513,479.07692307692344,470.6410256410253,502.0,533.2564102564102,500.0,475.0,527.6410256410253,498.51282051282055,514.2820512820513,502.0,501.0,479.7250000000001,501.0,504.6153846153844
149.063,524.9230769230766,475.7692307692305,485.2820512820518,514.6923076923078,477.0256410256419,467.1538461538468,502.0,531.2051282051291,500.92307692307656,474.30769230769243,531.7435897435886,498.0,512.5128205128213,502.0,501.0,480.76315789473654,500.4871794871798,508.71794871794657
149.103,528.0,476.0,485.0,513.6666666666664,475.48717948717945,464.076923076922,502.0,528.2307692307683,501.0,474.0,535.8461538461545,497.4615384615383,511.23076923076894,501.82051282051265,501.30769230769243,481.7948717948722,500.0,513.0256410256426
149.143,531.1000000000005,476.82051282051276,485.0,512.6410256410255,474.4615384615386,462.3333333333333,502.0,526.1025641025645,501.0,474.0,539.9487179487177,496.43589743589746,510.20512820512835,501.0,502.3333333333333,482.0,500.0,518.1842105263173
149.183,535.0512820512823,478.69230769230757,485.79487179487165,511.2307692307697,474.0,459.92307692307725,502.0,523.0769230769234,502.0,474.7692307692305,544.5641025641011,496.58974358974325,509.17948717948735,501.0,503.0,482.82051282051265,500.0,523.3749999999998
149.223,537.153846153847,479.87179487179503,486.8205128205134,510.0,473.410256410256,458.28205128205104,502.0,520.0,502.0,475.0,548.6153846153851,496.39999999999986,508.1538461538461,500.7692307692303,503.3846153846156,484.6923076923078,500.6153846153848,528.7368421052664
149.263,540.0,482.6923076923083,487.8461538461539,509.1282051282051,473.0,457.2564102564101,502.0,516.9230769230766,502.0,475.82051282051276,552.2564102564102,496.0,507.1282051282051,500.2564102564107,504.4102564102563,486.7435897435899,501.641025641026,534.9500000000012
149.303,540.1025641025639,484.8461538461532,490.6153846153848,508.0,472.37500000000017,456.2307692307695,502.07692307692275,513.8461538461531,502.0,476.0,556.8750000000001,496.6410256410255,506.1025641025639,500.71794871794873,505.0,489.6923076923083,502.6666666666667,541.3333333333334
149.343,541.0,488.79487179487074,494.49999999999784,507.51282051282095,472.6578947368418,456.0,503.0,510.7692307692318,502.0,476.0,561.358974358973,497.0,505.07692307692344,500.0,505.4358974358972,491.8461538461532,503.69230769230757,548.4499999999973
149.383,540.6923076923076,492.8974358974383,499.4871794871805,506.48717948717905,473.0,456.0,503.0,507.7948717948709,502.0,476.8750000000001,564.2307692307696,496.3076923076922,505.0,500.0,506.92307692307725,494.84615384615523,505.43589743589786,555.1538461538483
149.423,538.6410256410255,497.0,505.53846153846354,506.0,473.0,456.0,503.0,505.7435897435899,502.0,477.8974358974361,565.6410256410255,496.0,504.05000000000024,500.0,508.48717948717945,498.89743589743546,506.7435897435899,561.7631578947388
149.463,536.6000000000008,503.1538461538468,513.5897435897418,505.43589743589746,473.0,456.84999999999997,503.17948717948724,503.6923076923078,502.0,478.92307692307656,566.0,496.0,504.0,500.0,510.0256410256404,503.0,508.538461538461,568.9749999999999
149.503,534.3846153846166,509.41025641025266,521.7948717948708,505.0,473.0,457.0,503.7948717948722,501.82500000000056,502.0,479.9487179487177,564.6153846153849,496.0,503.0,500.0,512.0769230769228,508.1282051282021,510.58974358974297,575.1794871794858
149.543,531.3076923076915,517.6000000000025,530.0,505.0,473.0,457.0,503.461538461539,500.82051282051265,502.0,480.97435897435884,561.8461538461531,496.0,503.0,500.0,514.6923076923085,513.2051282051291,512.6410256410255,580.3076923076932
149.584,528.1538461538462,525.9230769230751,538.358974358976,505.0,473.8461538461539,457.94871794871773,505.0,499.538461538461,502.0,481.0,558.6923076923068,496.8461538461539,503.0,500.4615384615386,517.2307692307696,517.5128205128195,514.7435897435898,584.5384615384617
149.624,524.7692307692312,535.1538461538455,545.4615384615364,505.6666666666664,474.0,458.0,505.3076923076922,498.0,502.0,481.0512820512816,554.8205128205135,497.8717948717949,503.0,501.0,519.282051282051,522.6249999999995,516.7500000000002,587.0769230769228
149.664,521.0000000000015,544.3846153846149,551.6153846153829,506.69230769230757,474.8717948717943,460.0,506.33333333333286,497.71794871794896,502.0,482.0,549.8974358974368,498.0,503.0,501.5263157894735,521.9999999999993,527.6410256410248,517.8974358974355,589.1282051282043
149.704,517.9230769230766,553.7948717948736,557.6410256410253,508.43589743589786,475.0,461.0,507.3589743589745,496.69230769230757,502.0,482.0,543.9230769230766,498.0,502.8461538461538,502.55000000000024,524.3846153846156,532.7692307692311,519.8461538461545,588.8205128205126
149.744,514.8461538461545,563.8461538461554,562.6153846153849,509.7435897435899,476.8461538461532,461.10256410256454,508.7692307692303,496.0,502.3500000000001,482.1282051282051,538.6410256410253,498.94871794871773,502.0,503.0,527.1538461538462,537.8974358974361,520.0,586.7692307692304
149.784,512.1794871794874,573.0769230769206,566.3589743589745,510.7692307692305,477.9487179487177,463.07692307692275,510.82051282051265,495.641025641026,503.3684210526313,483.0,532.6153846153873,499.0,502.2051282051278,503.0,529.4871794871787,542.8205128205112,520.0,583.4358974358979
149.824,510.12820512820423,582.0512820512852,568.2051282051285,511.7948717948722,478.0,464.10256410256454,512.4358974358979,495.0,504.41025641025675,483.17948717948735,527.3846153846137,499.0,502.7692307692305,503.0,531.5384615384621,546.923076923078,520.0,578.6666666666642
149.864,508.07692307692275,589.6923076923076,568.7692307692305,512.8205128205128,479.0,465.0,514.3500000000004,495.0,505.43589743589746,484.0,523.2051282051291,500.0,502.0,503.0,533.5897435897433,550.7692307692304,519.9743589743589,572.1538461538454
149.904,506.02564102564116,595.2307692307688,566.9743589743596,513.0,480.02564102564116,465.1538461538461,516.9230769230766,494.56410256410254,506.92307692307656,484.4615384615379,518.1282051282058,500.02564102564116,502.0,503.0,534.0,553.2820512820513,518.9487179487177,564.9743589743589
149.944,503.9743589743596,598.0,562.900000000001,513.8717948717944,481.0,466.0,519.4615384615372,494.0,508.4749999999995,486.25641025640994,514.1000000000005,501.0512820512816,502.0,503.0,534.0,554.3076923076922,517.9230769230772,557.0512820512852
149.984,502.4615384615383,596.9230769230758,558.3076923076924,514.0,481.07692307692344,466.0,522.0256410256419,494.0,509.9743589743596,487.5499999999999,510.0,502.0,502.3333333333336,503.0,533.1538461538461,555.0,516.8974358974355,548.9999999999986
150.024,501.43589743589746,593.076923076922,552.1538461538455,514.9230769230772,482.1025641025639,466.2307692307695,524.6153846153851,494.0,511.5,489.56410256410254,505.94871794871773,502.1025641025639,503.0,503.0,532.1282051282051,554.282051282051,515.8717948717949,541.6153846153827
150.064,501.0,587.1282051282058,546.0,515.0,483.0,467.24999999999983,527.6923076923076,494.0,513.052631578947,491.92307692307656,503.79487179487364,503.0,503.358974358974,503.0,531.1025641025645,551.4615384615394,514.6923076923078,534.4358974358986
150.104,500.39999999999986,579.5128205128169,540.2051282051264,515.0,483.15000000000003,468.0,530.769230769232,494.0,515.1282051282056,495.3333333333343,499.8461538461531,503.0,504.0,503.0,530.0769230769228,547.358974358973,512.8205128205126,528.0769230769198
150.144,499.3846153846152,570.8461538461523,534.6923076923064,515.0,484.1538461538462,468.0,533.8461538461545,494.0,517.1794871794874,499.79487179487234,497.6923076923064,503.0,504.41025641025675,503.0,528.1025641025632,542.8205128205126,511.79487179487165,521.9230769230766
150.184,499.0,561.7250000000009,528.9487179487185,515.0,485.0,468.3076923076922,535.6410256410255,494.5897435897437,519.8461538461531,505.30769230769096,494.8717948717949,502.79487179487165,505.0,503.0,527.0256410256411,537.6923076923085,510.5384615384621,516.6410256410253
150.224,498.3333333333336,552.6153846153885,523.8205128205142,514.9743589743596,485.0,469.33333333333286,537.3333333333328,495.6153846153844,522.9230769230758,511.87179487179213,493.5384615384617,502.0,505.0,503.0,525.0,532.5641025641047,508.75000000000017,511.51282051282277
150.264,498.6923076923078,542.8717948717906,518.6923076923068,513.9487179487177,485.0,470.3589743589747,538.6923076923078,496.0,526.0000000000015,519.0512820512823,490.82051282051265,501.7435897435893,505.0,503.0,523.9487179487177,526.9999999999978,507.7435897435893,508.2307692307682
150.304,498.28205128205127,533.6923076923064,514.0512820512823,513.0,485.2307692307695,471.7692307692312,539.0,496.6666666666667,529.7692307692312,526.2307692307704,489.79487179487165,500.71794871794873,505.0,503.0,521.8974358974355,520.9230769230766,506.71794871794873,504.2051282051291
150.344,498.0,524.9230769230772,509.43589743589894,512.8974358974361,486.0,473.4102564102563,539.0,497.0,533.8717948717949,533.8974358974355,488.76923076923106,500.0,505.0,503.92307692307656,519.8461538461545,515.3076923076932,505.6923076923078,502.0512820512823
150.384,498.0,516.282051282054,504.8461538461545,512.0,486.28205128205104,474.8717948717943,537.4615384615394,497.0,537.9743589743574,541.0769230769213,487.74358974359006,499.66666666666714,504.43589743589786,504.0,517.7948717948724,510.1794871794894,505.0,499.0
150.424,498.0,508.69230769230614,501.30769230769147,511.8461538461538,487.30769230769243,477.38461538461587,535.4102564102556,497.0,542.0769230769242,547.2307692307702,486.71794871794873,499.0,504.0,504.0,515.8717948717949,505.0512820512816,504.6410256410255,496.9487179487177
150.464,498.82051282051276,502.1538461538468,497.6410256410253,511.0,488.6666666666667,480.4615384615383,533.3589743589745,497.0,546.1794871794865,552.8205128205126,486.0,499.0,504.0,504.0,514.8461538461539,499.92307692307804,503.6153846153848,494.89743589743546
150.504,499.0,496.0000000000015,493.53846153846246,511.0,490.358974358974,483.53846153846064,531.3500000000004,497.0,549.4615384615379,558.5384615384595,485.66666666666714,499.0,504.0,504.0,513.8205128205134,496.0769230769242,503.4102564102563,492.92307692307725
150.544,498.12820512820497,490.538461538461,490.076923076922,510.7692307692305,491.3846153846156,487.1538461538468,528.4615384615383,497.0,553.3846153846156,565.3076923076939,484.6499999999997,499.0,504.0,504.0,513.0,492.3333333333314,504.0,491.89743589743546
150.584,498.0,486.1282051282051,487.05000000000024,510.0,492.82051282051265,491.2564102564101,525.3846153846151,497.0,555.6999999999999,571.8461538461531,484.0,499.8717948717949,505.3846153846156,504.0,512.7948717948716,488.92307692307656,504.0,490.8750000000001
150.624,498.0,482.0256410256404,484.66666666666714,510.0,494.8717948717949,495.3589743589747,522.3076923076917,497.0,556.8717948717949,578.5499999999978,483.6153846153848,501.4615384615383,506.0,504.1025641025639,511.76923076923106,485.8461538461538,504.0,489.8717948717949
150.664,497.0512820512823,477.92307692307804,482.6153846153848,510.0,497.3846153846149,498.8461538461532,520.1538461538469,497.0,557.0,585.6666666666649,483.0,502.48717948717905,507.4499999999991,504.87179487179503,510.74358974359006,483.5128205128213,504.5128205128202,489.0
150.704,497.0,475.4102564102556,480.56410256410214,510.0,499.9743589743596,501.8750000000008,517.1538461538447,497.0,556.0769230769228,591.461538461539,483.0,504.02564102564116,508.7435897435899,504.0,509.71794871794873,481.4615384615379,505.0,488.82051282051265
150.744,497.0,473.3589743589745,478.5128205128202,510.0,503.05128205128227,505.56410256410214,516.0256410256411,497.0,553.1538461538469,596.5897435897436,483.0,506.07692307692275,510.5384615384621,504.1538461538462,508.3846153846152,479.41025641025675,505.56410256410254,488.0
150.784,497.0,471.30769230769243,477.2307692307695,510.358974358974,506.61538461538413,509.6666666666657,513.0,497.0,550.0769230769234,600.9743589743574,482.51282051282055,508.69230769230757,511.79487179487165,505.0,506.3333333333333,478.17948717948735,506.0,488.0
150.824,497.0,470.1499999999999,476.2051282051278,511.0,509.69230769230853,513.0769230769234,510.97435897435884,497.0,547.0,603.5384615384621,482.51282051282095,511.179487179488,512.8205128205134,505.2051282051285,504.28205128205053,477.1538461538461,506.0,488.0
150.864,497.0,469.1282051282051,476.0,511.4102564102563,512.725,517.5897435897436,509.89743589743546,497.0,543.8717948717942,604.7948717948716,483.0,513.8461538461545,514.6923076923078,506.2307692307695,502.6153846153844,477.0,506.6250000000003,488.0
150.904,497.0,468.1025641025639,476.0,512.0,515.1794871794874,522.7179487179494,507.92307692307725,497.0,538.7948717948709,603.3589743589747,483.56410256410254,516.282051282051,516.7435897435898,507.0,501.17948717948735,477.0,507.0,487.6923076923078
150.944,497.0,468.0,476.0,512.0,517.8461538461531,528.6153846153829,506.8974358974362,497.0,534.6153846153863,601.3076923076924,483.41025641025675,518.3333333333328,518.7948717948709,507.8461538461532,499.5641025641028,477.0,507.0,487.33333333333286
150.984,497.0,467.0512820512816,476.0,512.0,520.923076923078,534.7692307692332,505.7435897435899,497.0,529.5999999999983,596.6410256410248,483.6153846153848,520.3846153846156,520.8461538461545,510.6153846153848,498.5384615384614,477.0,507.0,488.0
151.024,497.0,467.0,476.0,510.97435897435884,524.0,540.9230769230766,503.8461538461538,497.0,525.5897435897444,591.5128205128195,484.0,521.7179487179487,522.8974358974355,513.0,497.51282051282055,477.94871794871773,507.0,488.0
151.064,497.0,466.0,476.0,509.4615384615386,527.7692307692304,546.2307692307689,502.82051282051276,497.12820512820497,521.4871794871801,585.4615384615405,484.6666666666664,523.4871794871787,524.9487179487177,516.076923076922,496.4871794871798,478.0,506.2564102564107,487.5897435897437
151.104,497.0,465.97435897435884,476.9743589743596,508.4358974358972,531.8717948717957,551.3589743589752,501.7999999999997,498.0,517.5384615384613,578.3589743589711,485.0,524.7500000000002,526.0,519.9230769230794,496.0,479.0,506.0,487.0
151.144,497.0,465.0,477.0,506.82051282051265,534.4871794871798,557.3846153846166,500.79487179487165,498.17948717948735,514.4615384615379,570.2051282051291,485.0,525.0,528.0256410256411,524.641025641027,495.43589743589746,480.0,506.0,486.5384615384614
151.184,497.0,465.0,477.0250000000001,505.3846153846156,536.538461538461,561.6923076923064,500.0,499.20512820512835,511.3999999999996,561.0,485.0,525.0,529.0,529.6153846153849,494.42499999999995,480.05128205128227,505.17948717948724,485.51282051282055
151.224,497.0,465.1025641025639,478.0256410256404,503.71794871794947,538.589743589743,563.8974358974353,499.7435897435899,500.0,508.5897435897444,550.7750000000053,485.7435897435893,524.1794871794874,528.9230769230772,535.7692307692298,494.0,481.07692307692275,505.0,485.0
151.264,497.0,466.0,479.0,502.33333333333286,539.0,564.9743589743596,498.7179487179482,500.0,506.538461538461,541.7692307692296,486.0,523.1538461538461,528.0,541.4358974358989,494.0,482.0,505.0,484.48717948717905
151.304,497.3333333333333,466.0,479.0,501.3076923076922,539.0,566.0,498.0,500.0,504.4871794871798,532.5384615384595,486.0,521.2564102564102,527.8974358974361,547.0769230769234,494.6410256410255,482.1282051282051,504.1025641025639,483.4615384615383
151.344,498.0,466.17948717948724,479.1025641025639,501.0,537.2564102564102,564.0,498.0,500.0,502.71794871794896,523.3846153846181,486.82051282051265,520.1025641025645,526.7435897435898,552.0999999999991,495.0,483.1538461538461,504.0,483.0
151.384,498.0,467.0,480.12820512820497,499.5500000000009,535.2051282051291,561.9230769230787,498.0,500.0,501.3846153846166,515.3846153846171,488.69230769230757,517.2307692307704,524.6923076923078,556.1538461538455,495.0,484.0,503.0512820512823,482.41025641025675
151.424,498.0,467.22500000000025,481.0,499.0,532.2307692307683,558.8461538461531,498.0,500.0,499.6666666666664,509.1025641025646,489.87179487179503,515.1025641025632,522.6410256410253,559.1282051282056,495.0,484.0,503.0,482.0
151.464,498.0,468.23076923076894,481.17948717948724,498.2307692307695,529.1538461538469,555.692307692309,498.0,500.0,498.6410256410255,502.2307692307695,491.7948717948722,513.0512820512823,520.5897435897433,559.4102564102564,495.7435897435899,484.23076923076894,502.0,482.0
151.504,498.4358974358972,469.2564102564101,482.0,498.0,526.1500000000008,551.4871794871805,498.0,500.0,497.6153846153848,497.28205128205343,493.8461538461532,510.0,518.5384615384621,558.3846153846156,496.0,485.0,501.0,482.0
151.544,499.0,470.2820512820518,482.2307692307695,498.0,523.0769230769213,546.3589743589715,498.0,500.0,497.0,493.17948717948593,495.8974358974368,507.97435897435884,516.230769230768,556.076923076922,496.0,485.5128205128213,501.0,482.0
151.584,499.0,471.30769230769243,483.0,498.0,520.0,541.2307692307689,498.0,500.43589743589746,496.56410256410254,489.30769230769147,498.92307692307656,506.89743589743546,513.4358974358975,552.3333333333334,496.82051282051276,487.28205128205127,500.94871794871773,482.0
151.624,498.4871794871798,472.3333333333333,483.0,498.8717948717949,519.9487179487177,535.9230769230766,498.0,501.4615384615383,495.5384615384617,486.2307692307697,503.0,504.92307692307725,511.6923076923078,547.5384615384621,497.0,488.6153846153844,500.0,482.0
151.664,498.5384615384614,473.358974358974,483.3076923076922,499.0,517.9487179487185,529.7692307692332,498.0,502.48717948717905,494.51282051282095,483.43589743589786,507.1025641025617,503.79487179487234,510.3333333333343,541.6923076923107,497.0,490.33333333333286,500.0,483.538461538461
151.704,499.0,474.7692307692312,484.0,499.92307692307725,516.9230769230766,523.8461538461524,498.0,504.02564102564116,494.0,481.3846153846152,511.2051282051291,501.8750000000001,508.28205128205104,536.2820512820506,497.0,492.07692307692344,500.0,484.0
151.744,499.5897435897437,476.4102564102563,484.3589743589745,500.94871794871773,515.8974358974361,518.4615384615394,498.57500000000005,506.07692307692275,494.0,479.6666666666667,515.3846153846137,500.7435897435899,506.6153846153848,531.1538461538447,497.92307692307656,495.1538461538455,500.0,485.6410256410255
151.784,500.6153846153844,477.4358974358972,485.0,501.97435897435884,514.871794871795,512.5897435897447,498.41025641025675,508.1282051282051,494.0,478.641025641026,520.499999999999,498.8461538461539,505.5897435897437,526.8205128205135,498.0,497.82051282051265,500.17948717948724,486.8461538461538
151.824,501.641025641026,478.4615384615386,485.0,502.0,513.8461538461538,507.4615384615379,498.0,510.179487179488,493.42499999999967,478.0,525.5128205128227,497.82051282051265,504.56410256410214,522.7179487179466,498.0,500.74358974359154,501.2051282051285,489.6153846153851
151.864,503.3333333333333,479.4871794871798,485.4102564102563,503.02564102564116,512.8205128205126,502.3333333333321,498.641025641026,512.8461538461545,493.0,477.2000000000003,530.7692307692304,496.79487179487165,504.0,519.4615384615383,498.97435897435884,504.8461538461545,502.2307692307695,493.50000000000034
151.904,504.69230769230757,480.51282051282055,486.0,504.05128205128227,511.58974358974325,497.56410256410214,499.0,515.9230769230766,493.0,476.0,536.7692307692305,495.76923076923106,503.5250000000001,515.5128205128202,499.0,508.94871794871773,503.2564102564101,498.4871794871805
