,Time_1,Resp_wave,ACCVert,ACCLat,ACCLong,Jerk
204.771,211.62759863945578,501.0,-850.0467210865739,-359.02336054328697,230.0,10.314249924146589
204.811,211.6675986394558,501.0,-859.0700816310547,-355.0,233.02336054368487,10.426285534268068
204.851,211.68958163265305,501.0,-848.9596326536176,-359.87889796085284,235.91926530723524,10.804028131936223
204.891,211.70958163265306,501.1015290423787,-853.959632653646,-351.0,234.0,10.90423410721116
204.931,211.74079591836733,501.90189534276817,-854.3478367342232,-366.30432653155367,226.52175510133475,10.564088065059936
204.971,211.78079591836737,502.0,-855.6521632639455,-360.6521632639455,232.34783673605452,10.995826947003673
205.011,211.82079591836737,502.0,-858.0,-356.9260816321262,238.0,11.831972417136805
205.051,211.8607959183673,502.0,-862.2956734727734,-359.2956734727734,235.5304489818489,11.82155253640807
205.091,211.90079591836732,502.0,-854.0,-358.8521632641956,222.22175510370658,11.24305556423079
205.131,211.94079591836737,502.0,-850.0985578228303,-359.0985578228304,233.80288435433923,11.72503502203901
205.171,211.98079591836733,502.0275363684151,-858.0,-353.92608163201254,230.0,11.190010118284373
205.211,212.02079591836733,503.0,-848.0739183680495,-354.704326527802,227.6304081597525,10.90145481235071
205.251,212.06079591836735,503.0,-855.8521632646969,-355.9260816323484,227.8521632646968,10.286390257901871
205.291,212.10079591836734,503.1041922856273,-865.8521632655495,-347.2217551016758,233.92608163277472,10.179759374191796
205.331,212.14079591836736,504.0,-861.0260816324906,-359.0,230.9739183675095,9.539848017230307
205.371,212.18079591836738,504.1531773940412,-851.973918368033,-353.0260816319671,232.02608163196706,10.770136529020002
205.411,212.22079591836734,505.0,-854.0,-359.0,230.0,10.714076440709922
205.451,212.26079591836736,505.0,-846.1043265276883,-359.07824489576626,233.97391836807793,10.818135725060804
205.491,212.30079591836736,505.0,-853.0260816323485,-355.9739183676516,236.05216326469682,11.185103394806562
205.531,212.34079591836738,505.0,-858.0,-363.0521632636499,232.02608163182495,11.667632708524414
205.571,212.38079591836734,505.0,-852.052163265469,-359.0,230.0,10.847816659506535
205.611,212.4206020408163,505.0,-850.3199591838753,-359.63991836775057,237.68004081612472,10.73952566000672
205.651,212.44060204081637,505.0,-858.0,-365.72016326971493,237.68004081742873,10.472059346652193
205.691,212.47739455782312,505.755706610864,-860.5274421759003,-351.4176734722991,233.5823265277009,10.77483431462206
205.731,212.51739455782314,506.0,-858.0,-358.0548843535059,234.0,10.351445706242655
205.771,212.5573945578231,506.0,-856.9451156478334,-361.9451156478334,233.4725578239167,10.048761451716071
205.811,212.59739455782315,506.0,-858.0,-352.4176734706416,230.47255782354722,10.550573241876146
205.851,212.63739455782314,506.8326296877706,-858.0,-360.4725578231209,232.94511564624176,10.642746316475398
205.891,212.67739455782313,507.0,-858.0,-360.52744217661086,234.9451156467783,11.215210386923031
205.931,212.71739455782313,507.88165109524573,-847.224277418294,-355.612138709147,230.0,12.078764455114692
205.971,212.75739455782318,508.0,-850.7451156484609,-372.60290815913584,237.62744217576954,11.959539944267517
206.011,212.7973945578231,508.9326296877642,-866.0,-362.88232653012244,236.62744217670746,11.18874519410983
206.051,212.83739455782313,509.0,-846.0,-359.74511564703755,233.25488435296242,11.260213797502518
206.091,212.87739455782318,509.9839117390594,-857.3725578234346,-358.37255782343465,234.0,11.520819069401004
206.131,212.9173945578231,511.0095527647271,-854.0,-359.0,234.3725578242873,11.272594541921483
206.171,212.95739455782316,512.0,-858.1176734704744,-363.0,236.74511564698295,11.387358858969064
206.211,212.99739455782318,512.0,-851.6274421762822,-369.52453401522376,240.37255782371773,11.711716773787227
206.251,213.03739455782312,512.0839117390562,-852.18232652825,-357.1823265282499,230.0,11.666493382640168
206.291,213.07739455782314,513.2191055294458,-849.4548843529624,-352.0902312940751,237.45488435296244,11.418903094272894
206.331,213.1173945578231,515.0,-858.1823265308079,-357.72744217693594,236.54511564612807,11.886894931901418
206.371,213.15739455782318,515.1568139455779,-850.0,-350.45488435298296,231.72744217649148,11.890075214554814
206.411,213.19739455782315,516.3216696319881,-856.5451156481745,-363.0,239.81767347226167,12.208075645749535
206.451,213.2373945578231,518.3729516832506,-850.2725578235086,-355.54511564701704,238.27255782350852,11.966969723875357
206.491,213.27739455782316,520.4242337345758,-856.727442176737,-352.272557823263,229.81767346978899,11.660355736030192
206.531,213.31739455782315,522.7114494493889,-854.0,-351.0,242.0,11.014466705043455
206.571,213.3573945578231,525.5216696319753,-847.8274421765597,-363.0,229.65488435311937,12.01955820276217
206.611,213.3973945578231,527.5729516832484,-857.172557824002,-359.0,241.17255782400196,12.057323892567236
206.651,213.43739455782313,529.9363506018444,-849.6548843529488,-355.51767347057677,241.65488435294884,12.642335850138265
206.691,213.47739455782312,533.0132736787141,-851.6548843536445,-366.2245340137388,239.65488435364455,12.27270838828651
206.731,213.5173945578232,535.7267978370941,-854.0,-361.1725578236677,238.34511564733538,12.28460236909277
206.771,213.55739455782313,537.778079888397,-847.654884351655,-359.0,243.65488435165503,11.492097906467727
206.811,213.59739455782315,539.8293619396449,-842.1725578236961,-362.82744217630386,238.1725578236961,10.853392710614175
206.851,213.63739455782314,541.4391958522427,-852.9274421764574,-360.8548843529147,236.14511564708528,10.289997295339987
206.891,213.6773945578231,542.4633989185438,-855.9274421764244,-362.8548843528487,238.14511564715127,10.412196911428035
206.931,213.71739455782316,542.5109600558064,-847.8548843527442,-367.0,242.0,9.428712225362577
206.971,213.7573945578231,541.4853190301607,-850.1451156454459,-359.07255782272296,238.07255782272298,9.229893327245891
207.011,213.7973945578231,539.4195581632111,-854.0,-360.85488435268735,238.0,9.24478086486574
207.051,213.83739455782313,536.3790340136079,-850.0,-360.92744217625386,244.07255782374617,10.670251298508004
207.091,213.87739455782312,533.3021109366591,-854.9274421762584,-358.0725578237416,246.0,11.415438448328558
207.131,213.91739455782314,529.639636028238,-846.1451156458438,-370.8548843541561,234.07255782292194,12.186344639807686
207.171,213.9573945578231,526.1559570904968,-857.0274421768507,-354.0274421768507,238.0,12.827021250824462
207.211,213.99739455782313,522.4387120180471,-847.9725578236734,-361.02744217632664,231.91767347102012,13.428153571748362
207.251,214.03739455782315,519.0021109366132,-851.0274421758276,-367.91767347251744,236.05488435165503,12.54046159656874
207.291,214.07739455782317,515.2335838129885,-853.8970918391547,-347.1372108811271,237.94511564754916,12.448809406249447
207.331,214.1173945578231,511.84826478277574,-851.9451156465828,-370.3529081626572,234.0,12.18162721763668
207.371,214.15739455782315,508.77134170586214,-855.9725578238439,-368.9725578238439,237.9451156476878,11.62732439053074
207.411,214.19739455782312,506.46294575266313,-856.9725578229344,-356.0274421770656,232.0548843541312,10.913259033987467
207.451,214.2373945578231,504.4157259425608,-854.1644415190309,-363.0,230.65776607612375,10.980977782509042
207.491,214.27739455782316,502.36550985518295,-851.7451156475514,-357.61767347132707,230.0,10.343873153390009
207.531,214.31739455782306,501.1571139019619,-854.0,-363.0,234.0,10.552422772011395
207.571,214.35739455782314,500.1314728763365,-855.8725578238325,-363.0,235.61767347149762,10.325020713270614
207.611,214.39739455782313,499.10583185067156,-855.745115645903,-359.50976870819414,234.0,10.51949514995072
207.651,214.43739455782315,499.0,-854.0,-359.0,237.87255782385984,9.681875296838836
207.691,214.47739455782315,499.0,-855.745115646867,-363.0,231.38232652969944,10.102413361341778
207.731,214.5173945578231,499.0,-856.1274421760538,-353.12744217605376,234.0,9.94253464695238
207.771,214.5573945578231,498.03139238302964,-852.7725578237928,-356.22744217620726,230.0,10.103205426467527
207.811,214.59739455782312,498.9941681493051,-850.4548843541198,-355.2274421770599,230.0,10.063401853999748
207.851,214.63739455782311,499.0,-858.7725578238781,-354.227442176122,238.0,10.330565122693416
207.891,214.6773945578231,499.0,-855.772557823803,-357.227442176197,233.545115647606,9.872151015995158
207.931,214.74079591836738,499.0,-857.1739183670893,-355.0,237.17391836708933,11.043154817529269
207.971,214.82759863945574,500.0,-857.9766394559563,-351.0,237.95327891191252,10.911562788933848
208.011,214.8675986394558,500.92011865619025,-861.1233605437417,-359.87663945625826,234.0,11.12033384442823
208.051,214.9075986394558,501.0,-854.2467210882793,-359.2467210882793,235.87663945586036,10.117394232582981
208.091,214.99440136054423,502.0,-859.3587210902983,-359.0,230.0,10.348970813164977
208.131,215.03440136054422,502.0,-858.3206394552772,-359.0,226.0,10.468512355545645
208.171,215.07440136054421,502.0,-848.7174421771861,-364.96191836711046,229.32063945570349,10.477389849644204
208.211,215.11440136054424,502.0,-849.3587210899078,-351.0,234.0,10.484479494007065
208.251,215.15440136054426,502.0,-857.7380816344865,-353.8412789103423,236.57936054482886,10.477183054423396
208.291,215.19440136054422,502.0,-864.3174421756775,-360.121705216215,234.0,10.772637270599246
208.331,215.2344013605442,502.29690668064615,-860.317442178664,-358.158721089332,232.738081633998,10.765625245985358
208.371,215.2744013605442,503.0,-851.54496145154,-369.45503854846004,234.77248072576998,11.17440167542324
208.411,215.31440136054422,503.0,-851.5793605449426,-359.0,231.57936054494255,11.515635607038515
208.451,215.35440136054422,503.37382975756316,-854.0,-363.0,232.84127891187705,11.175542859766658
208.491,215.3944013605442,504.0,-853.1587210896162,-365.7380816344243,234.4206394551919,10.885520779923432
208.531,215.4344013605442,504.0,-850.5793605443818,-351.0,223.73808163314536,11.33083390399532
208.571,215.47440136054425,504.4481887319092,-851.4793605446944,-361.52063945530557,226.43808163408326,11.167612544316416
208.611,215.51440136054418,505.0,-856.4793605449028,-364.52063945509724,232.47936054490276,10.704029925022844
208.651,215.55440136054423,505.0,-850.5206394559215,-358.47936054407853,230.52063945592147,11.1338615436629
208.691,215.5944013605442,505.0,-846.479360544988,-363.95872108997605,222.47936054498803,11.106645097668972
208.731,215.63440136054425,505.5507528344752,-858.0,-358.5619183654904,226.0,10.307304804962964
208.771,215.67440136054427,506.0,-859.5206394555614,-359.0,238.0,9.952982557369742
208.811,215.71440136054426,506.0,-857.4793605442491,-363.52063945575094,226.0,10.326930218483767
208.851,215.75440136054422,506.0,-854.4676688246279,-362.06466235074413,232.59699352611622,10.445357906162533
208.891,215.7944013605442,506.0,-858.0,-348.5174421800203,228.75872109001014,10.091028887251381
208.931,215.83440136054423,506.0,-855.6206394558476,-356.51744217660973,226.86191836754273,10.04884506436954
208.971,215.87440136054425,506.6763938601175,-850.0,-352.2412789103269,234.0,10.48168029865235
209.011,215.91440136054422,506.2979651142272,-854.3793605443818,-351.0,230.0,9.973336600738499
209.051,215.95440136054415,506.7276759114084,-851.3793605450903,-364.3793605450903,229.86191836472898,9.512837661122191
209.091,215.99440136054423,507.0,-854.0,-365.3793605442945,226.75872108858908,9.443582327023945
209.131,216.03440136054422,507.0,-854.0,-349.48255782019913,232.75872108990043,9.848031503867732
209.171,216.07440136054424,507.0,-858.0,-363.2793605451074,234.0,10.38956309669918
209.211,216.1144013605442,507.0,-857.838081634339,-352.2793605447797,228.72063945522032,10.412902580760122
209.251,216.1544013605442,507.8533169370274,-859.7206394556466,-350.4412789112933,238.0,10.692709851286656
209.291,216.19440136054425,508.0,-854.0,-357.88255782275365,230.96085260758454,10.99653666884147
209.331,216.23440136054424,508.90459898832194,-859.8380816347653,-359.7206394550782,236.5587210898436,10.704877450365368
209.371,216.27440136054423,509.93024001394514,-856.8825578225262,-351.74496145164915,226.74496145164915,10.635320196879821
209.411,216.31440136054422,510.9319840136172,-855.2793605453063,-352.27936054530636,228.5587210906127,10.993571552214917
209.451,216.35440136054422,511.0,-853.4412789111494,-361.2793605444253,236.2793605444253,10.630952290571427
209.491,216.39440136054426,511.97901177862303,-858.0,-355.0,233.17936054432863,11.349837173118866
209.531,216.43440136054426,513.0045989883411,-858.0,-362.82063945473345,226.53808163579967,11.973384455770686
209.571,216.4744013605442,514.0,-845.538081632986,-367.0,230.0,11.76476019295195
209.611,216.5144013605442,514.0558810395894,-860.179360544467,-367.3587210889341,236.17936054446704,11.716334369340748
209.651,216.55440136054423,515.0,-852.461918366673,-349.461918366673,240.35872108888466,12.058547866498806
209.691,216.59440136054425,515.1071630908863,-846.538081636226,-355.3587210908173,234.0,11.926933532913807
209.731,216.6344013605442,516.2656082330993,-847.6412789110585,-359.0,235.6412789110585,11.413614485732934
209.771,216.67440136054418,518.1580399116331,-852.0793605443173,-365.23808163295183,233.84127891136546,10.84567140113991
209.811,216.71440136054426,519.1815220652524,-856.1587210898435,-357.76191836523464,233.0793605449218,10.154596386862028
209.851,216.75440136054422,520.4143261817691,-853.920639455533,-358.920639455533,233.92063945553295,10.376233569235369
209.891,216.79440136054419,522.465608233088,-853.2380816320369,-361.9206394559877,236.1587210880246,9.286772784604905
209.931,216.8344013605442,524.5168902843359,-844.0793605444878,-357.0793605444878,234.0,9.406541897992811
209.971,216.87440136054423,526.2840861678051,-854.0,-358.07936054503546,234.92063945496452,9.822877053025278
210.011,216.91440136054422,527.6039680272476,-850.0,-367.0793605445731,230.15872108914613,10.421168857438111
210.051,216.9544013605442,529.308935052285,-844.1587210883656,-351.31744217673133,236.15872108836567,9.964834777138536
210.091,216.9944013605442,530.332804116532,-852.0206394555614,-372.515479591671,236.02063945556137,10.76963179372739
210.131,217.0344013605442,531.3584451421863,-850.0,-361.97936054447644,238.0,11.19879085195716
210.171,217.07440136054421,532.0,-854.0206394545667,-362.9793605454334,238.0,11.540424265482676
210.211,217.11440136054424,532.0,-850.0,-353.93808163377037,232.93808163377037,11.65685128281938
210.251,217.15440136054426,532.0,-852.0206394553625,-363.0412789107248,232.0206394553624,11.525182336100785
210.291,217.19440136054422,531.5389907552727,-850.0,-361.63914739286264,240.6391473928626,10.885450004149057
210.331,217.2344013605442,530.0266994592537,-851.0206394548793,-363.93808163536227,238.0,10.149992507538965
210.371,217.27440136054426,527.9780378237743,-846.0206394552393,-359.0412789104787,230.0412789104787,10.060693529640556
210.411,217.3144013605442,525.9292635618048,-846.8793605445503,-355.8793605445503,234.87936054455034,10.170243451621053
210.451,217.3544013605442,523.8779815105582,-852.1206394554761,-353.3619183664283,236.1206394554761,10.170656548239409
210.491,217.39440136054424,521.8266994592542,-852.879360544664,-359.0,234.63808163399204,10.986039970123134
210.531,217.43440136054423,519.7754174079693,-857.7587210910941,-359.0,230.24127890890585,11.30647962499627
210.571,217.47440136054422,517.0862030349949,-852.2412789105583,-367.0,235.36191836583743,10.621457668989096
210.611,217.5378027210884,513.2289459183415,-855.719278911272,-362.438557822544,236.280721088728,10.523050797131958
210.651,217.57780272108846,510.4741319136476,-848.157836731813,-363.7192789106043,232.157836731813,10.762884388733898
210.691,217.61780272108842,508.4266296877687,-846.5421632686225,-363.0,226.3614421790817,10.844909180097481
210.731,217.65780272108844,506.68767381822715,-850.0,-357.8192789113118,230.45783673393538,10.675354545071094
210.771,217.74460544217686,503.4619630211013,-859.9503265328359,-352.98344217761195,234.0,11.545250696291404
210.811,217.7846054421769,502.4363219954551,-847.0165578232122,-354.0496734696368,235.01655782321225,11.597219041028389
210.851,217.82460544217687,502.0,-865.9337687107588,-366.9834421776897,241.96688435537942,11.115819195023859
210.891,217.86460544217687,502.0,-857.0165578227367,-351.9834421772634,234.0,11.866799224722728
210.931,217.9046054421769,501.3610372844645,-847.8834421775476,-351.2331156449048,231.8834421775476,11.7027783600012
210.971,217.94460544217685,501.0,-860.5112562368008,-357.5112562368008,232.9774875263984,11.547594017649955
211.011,217.98460544217687,501.0,-855.7668843534959,-345.23311564650413,234.65032653024383,11.87949857988679
211.051,218.02460544217683,501.0,-865.5337687104178,-355.2331156447911,237.76688435520887,11.77078259798062
211.091,218.0880068027211,501.3406359672105,-852.5696054434997,-360.2848027217498,231.43039455650032,10.973251268663487
211.131,218.1280068027211,502.0,-854.0,-357.2848027219078,229.43039455618444,10.113529447363078
211.171,218.16800680272107,502.0,-857.284802721453,-356.43039455709396,233.28480272145302,9.77314035328048
211.211,218.2080068027211,502.0,-853.8151972783468,-366.8151972783468,234.0,10.300055172617824
211.251,218.24800680272108,502.0,-856.8151972786891,-357.36960544262183,231.18480272131092,10.760160798385172
211.291,218.2880068027211,502.440635967213,-862.0,-360.8151972782615,231.81519727826154,11.096715774968485
211.331,218.3748095238095,503.0,-854.0,-355.0,221.03742856947983,12.338297393574573
211.371,218.41480952380954,503.6919877899843,-858.0249523803808,-355.0124761901904,230.01247619019043,12.490184479033204
211.411,218.45480952380947,504.0,-860.0249523813585,-359.98752380932075,239.03742857203778,12.500714554832165
211.451,218.49480952380952,504.0,-856.1828571408221,-352.939047619726,227.93904761972598,12.793015706125537
211.491,218.53480952380949,504.0,-855.775047619369,-349.6748571418928,230.6625714290536,12.428210111266328
211.531,218.57480952380953,504.0,-849.8875238106282,-354.8875238106281,233.88752381062815,12.032485218604323
211.571,218.61480952380953,504.81762881564845,-857.1124761902017,-356.7750476195964,229.1124761902018,11.431136723218943
211.611,218.65480952380952,505.0,-855.6625714293265,-359.0,239.8875238097755,10.565636588400626
211.651,218.6948095238096,505.0,-855.9332063469849,-359.0,231.48330158674622,10.247433875317608
211.691,218.73480952380953,505.0,-855.1124761896845,-360.775047620631,236.8875238103155,10.913473425031732
211.731,218.77480952380952,505.9201929181887,-857.7750476198806,-366.8875238099403,241.5500952397613,10.365249406356332
211.771,218.81480952380952,506.0,-854.7875238097869,-354.2124761902131,228.36257142936054,10.457806873138507
211.811,218.8548095238095,505.0567301587126,-854.0,-361.21247619028134,234.0,11.157133916338164
211.851,218.8948095238095,505.0,-854.0,-353.4249523803126,227.2124761901563,10.93069446973529
211.891,218.93480952380952,505.9945518925836,-857.7875238107134,-362.5750476214268,226.0,10.919011195157525
211.931,218.97480952380948,506.0,-854.0,-355.0,237.21247619009947,11.545783257060032
211.971,219.0148095238095,506.0458339438324,-858.0,-356.7875238098608,231.78752380986074,11.895827829738387
212.011,219.05480952380955,507.0,-855.5750476200853,-357.78752381004267,228.4249523799147,11.920426062196244
212.051,219.0948095238095,507.0,-854.4249523817905,-358.78752380910475,226.42495238179055,12.936151599972806
212.091,219.13480952380954,507.0,-850.6875238093207,-356.3750476186415,226.0,12.894099624612169
212.131,219.17480952380953,507.0,-860.312476190054,-352.06257142983804,236.31247619005399,13.483896529366453
212.171,219.21480952380952,507.0,-856.6249523794258,-352.3124761897129,232.62495237942585,13.236717311397575
212.211,219.25480952380957,507.0,-849.6875238100597,-359.6249523798806,237.3750476201194,12.894609245616445
212.251,219.2948095238095,507.0,-848.0625714283033,-356.9374285716967,226.12514285660657,12.409047646579898
212.291,219.33480952380955,507.24839804641294,-858.0,-359.6249523797669,228.75009524046615,11.412063735222405
212.331,219.37480952380952,508.2740390720482,-855.2499047582833,-360.3124761895708,231.31247618957082,11.535764801342474
212.371,219.41480952380954,509.0,-854.0,-358.58752381071344,238.0,12.286958948213801
212.411,219.45480952380953,509.0,-847.7625714300597,-349.93761905009956,230.58752381001992,12.34188664313746
212.451,219.4948095238095,509.32275702076,-854.0,-359.0623809508383,231.58752380983233,12.147285455203702
212.491,219.5348095238095,510.0,-851.4124761899233,-351.0,228.8249523798465,12.93081351753369
212.531,219.57480952380953,510.37403907205453,-851.2374285723278,-352.6499047631036,234.0,12.720218360601564
212.571,219.61480952380953,511.0,-854.0,-352.17504762032405,233.41247618983797,12.098067919755865
212.611,219.6548095238095,511.42532112334686,-858.8249523800511,-359.76257142992336,230.0,12.720572049063664
212.651,219.69480952380957,512.4498087931007,-857.7666031725981,-353.3500952411028,234.23339682740186,13.034844828908268
212.691,219.73480952380953,513.4740390720489,-856.0499047596248,-364.5124761899062,229.0249523798124,12.657989049130807
212.731,219.77480952380952,514.0,-854.0,-349.0499047631491,231.02495238157454,11.94229760126519
212.771,219.81480952380952,515.0506422466839,-861.0249523796987,-359.48752381015066,234.9750476203013,11.737408332381767
212.811,219.85480952380954,516.5509621489658,-852.5124761900256,-356.0249523800511,235.0249523800511,10.945870984873084
212.851,219.8948095238095,517.5766031746152,-853.024952379585,-354.02495237958505,238.0,9.93080500930108
212.891,219.93480952380952,519.2044884005179,-860.9750476187097,-352.5374285719355,230.51247619064517,10.430238780833985
212.931,219.97480952380954,520.6278852258829,-853.0249523793576,-359.0,238.0,10.360111725769686
212.971,220.01480952380953,521.0,-855.0975145176506,-364.4512427411747,232.90248548234942,10.284139874559335
213.011,220.0548095238095,521.659688095245,-854.0,-359.0,238.77504762068784,9.658935318289608
213.051,220.0948095238095,522.6766031746067,-856.7750476198352,-359.0,229.3875238099176,10.652104635532321
213.091,220.13480952380954,523.7022442002642,-846.3875238095482,-355.0,234.0,10.351019345306607
213.131,220.17480952380953,525.4557704518026,-851.3875238103099,-359.0,235.3875238103098,10.378712105367349
213.171,220.2148095238095,526.7535262515238,-852.3875238094004,-362.2249523811994,234.0,10.950721623559138
213.211,220.3250136054422,531.1555808410468,-852.9832108844123,-362.49160544220615,230.0,11.611580792060678
213.251,220.38841496598636,533.202383743236,-853.7859319723698,-358.8929659861849,237.89296598618486,11.59942090928194
213.291,220.42841496598635,534.0,-843.7859319742456,-365.21406802575444,241.10703401287722,11.333001925108517
213.331,220.4684149659864,534.0,-852.1070340128406,-357.10703401284064,238.21406802568126,10.252454475749909
213.371,220.5084149659864,534.0,-855.7859319734661,-364.7859319734661,239.7859319734661,10.236967687870651
213.411,220.5484149659864,533.6950521541851,-858.0,-359.2140680272324,234.21406802723237,10.219798479586906
213.451,220.6118163265306,531.1387524855601,-849.6075646259075,-362.2151292518149,234.0,10.08210164368947
213.491,220.65181632653065,528.1385427213496,-854.0,-360.5924353746913,242.0,10.530143428789827
213.531,220.69181632653059,526.0902836734576,-857.6113469376492,-357.5829795935262,234.38865306235078,10.207097807131596
213.571,220.73181632653058,523.0619748822966,-855.5829795908829,-360.582979590883,241.19432653029432,10.100710643901289
213.611,220.77181632653063,519.9850518052826,-854.0,-363.1943265312891,234.19432653128908,10.864533089221906
213.651,220.85861904761902,514.3079194138428,-849.0029523811812,-359.01180952472464,230.99704761881884,11.1575161531125
213.691,220.96882312925175,507.94612489098233,-856.1011292521551,-364.8988707478448,233.79774149568965,11.401629931910469
213.731,221.00882312925168,506.8409677306329,-858.0,-369.20225850416153,234.89887074791923,11.421302232650204
213.771,221.04882312925167,504.8948428396932,-857.8988707487543,-355.20225850249136,237.89887074875432,11.562811480411234
213.811,221.08882312925167,503.8692018140639,-860.8988707478624,-359.0,236.8988707478624,11.429044443388888
213.851,221.12882312925169,502.84356078839943,-853.7977414955191,-352.89887074775953,232.10112925224044,11.531879805334263
213.891,221.1688231292517,502.0,-851.7977414954973,-363.0,231.7977414954974,11.412739655487439
213.931,221.20882312925173,502.0,-850.2022585028893,-351.20225850288926,230.20225850288926,11.34316726900755
213.971,221.24882312925172,501.7692018140635,-853.0033877551012,-360.99774149659913,230.0,11.384072439861662
214.011,221.28882312925168,501.0,-858.0,-349.00112925215467,228.00112925215467,11.259414280139566
214.051,221.3288231292517,501.0,-853.0011292526667,-361.00225850533354,233.00112925266677,11.217562979395158
214.091,221.3688231292517,501.0,-857.9977414955201,-358.99887074776007,229.99887074776007,11.022002951921047
214.131,221.4088231292517,501.0,-855.0011292518141,-365.00225850362824,243.99774149637176,10.500433433681406
214.171,221.44882312925168,501.0,-856.0011292522968,-363.0,231.99887074770322,10.328739717112562
214.211,221.4888231292517,501.0,-854.0,-359.0,231.33182766474116,11.19270318246782
214.251,221.52882312925172,501.0,-846.0022585048209,-355.00112925241046,233.99887074758954,11.631426942410972
214.291,221.56882312925165,501.0,-857.9011292522001,-366.5056462610007,226.19774149559973,12.307211865731722
214.331,221.60882312925168,501.4333622885303,-850.9011292517573,-365.19774149648543,229.09887074824272,12.827087990000258
214.371,221.6488231292517,502.0,-853.8022585046276,-354.8022585046277,230.0,12.996994893082361
214.411,221.68882312925166,502.0,-852.9011292527236,-353.19774149455276,234.0,12.56325492663844
214.451,221.72882312925174,502.5102853654488,-854.0,-351.29661224285235,233.90112925238256,11.480255822277906
214.491,221.7688231292517,503.0,-854.0,-355.9011292519278,227.80225850385563,11.391964799282455
214.531,221.80882312925172,503.0,-853.8022585049687,-356.90112925248434,225.8022585049687,10.844625167083882
214.571,221.8488231292517,503.0,-856.8011292523308,-353.8011292523309,230.0,10.80205298510367
214.611,221.8888231292517,503.61028536544234,-853.8011292514498,-355.5966122456506,230.0,11.114841249146751
214.651,221.9288231292517,504.0,-850.8011292523877,-357.3977414952245,226.0,11.84074298857825
214.691,221.96882312925166,504.6359263910889,-856.1988707477027,-360.8011292522973,234.39774149540543,11.980768317792778
214.731,222.0088231292517,505.6615674167136,-850.0,-344.198870747527,228.801129252473,12.774089002110012
214.771,222.0488231292517,505.31279155763116,-850.3977414968161,-351.19887074840807,230.39774149681617,12.25745438975807
214.811,222.0888231292517,505.71284946800665,-854.0,-350.20451701011933,225.19887074747015,11.761333810967903
214.851,222.12882312925166,506.0,-854.0,-355.0,228.1988707475606,11.984870189291627
214.891,222.16882312925168,506.0,-852.7011292514953,-360.2988707485047,240.70112925149527,11.714431212845252
214.931,222.2088231292517,506.0,-861.1033877569771,-347.89661224302284,234.2988707476743,11.172577763882
214.971,222.24882312925172,506.0,-850.7011292519278,-357.5977414961444,239.40225850385562,11.619350819142673
215.011,222.2888231292517,506.0,-855.1033877576407,-352.19548298981243,231.10338775764066,11.773548788014413
215.051,222.32882312925165,506.0,-860.701129251609,-361.8045170064359,236.70112925160896,11.404251723654884
215.091,222.36882312925175,506.8897725449194,-853.103387757574,-359.0,225.40225850504933,11.34924553881425
215.131,222.4088231292517,507.0,-858.0,-363.0,234.0,10.927628904651282
215.171,222.44882312925168,507.0,-858.0,-360.65963829557313,232.34036170442687,10.19151563222534
215.211,222.4888231292517,507.0,-855.8651609966194,-356.8651609966193,231.86516099661932,9.999488809698418
215.251,222.5288231292517,507.9897725449123,-847.5954829933822,-367.0,234.0,10.183539481088339
215.291,222.5688231292517,508.99002823131326,-858.0,-347.7977414951212,226.79774149512122,10.140160371239537
215.331,222.6088231292517,510.015413570561,-851.2022585040262,-365.79774149597387,230.60112925201307,11.13816621305221
215.371,222.6488231292517,511.04105459623014,-860.3988707473223,-361.39887074732235,230.0,11.82646588761289
215.411,222.6888231292517,512.0666956218533,-850.1966122446104,-355.1966122446103,235.2022585035931,11.536624298293985
215.451,222.72882312925168,513.0921004923696,-861.601129252553,-355.3988707474469,245.60112925255308,11.468570284018854
215.491,222.76882312925173,514.2308271411215,-843.5033877579135,-359.0,234.50112925263784,10.737630670959435
215.531,222.8088231292517,516.1410545962244,-858.5033877572329,-356.501129252411,236.49887074758902,10.825459909259873
215.571,222.84882312925168,517.1666956218477,-854.0,-356.49887074801535,232.9977414960307,10.532436505355808
215.611,222.8888231292517,518.3846732949612,-849.5011292518136,-359.0,233.00225850362722,11.13789016230682
215.651,222.92882312925173,520.4359553462845,-857.49887074722,-363.0,235.50338775833984,10.928860909400958
215.691,222.9688231292517,522.2436186987647,-852.4988707481295,-360.9954829925182,238.9977414962591,11.818327111280825
215.731,223.0088231292517,523.8077791732037,-841.6230238087285,-359.0,236.99774149568964,11.657023373113363
215.771,223.04882312925167,526.588293056392,-842.9977414961454,-362.5011292519273,237.0022585038546,11.707996938336068
215.811,223.0888231292517,528.6359553462717,-854.4011292519847,-366.1977414960307,237.1977414960307,12.10703285929577
215.851,223.1288231292517,530.6872373975516,-857.7966122416942,-360.40112925276856,239.19774149446286,12.442455977022266
215.891,223.16882312925165,533.0800846939474,-850.0,-355.80225850366133,242.8022585036613,13.233208731398863
215.931,223.2088231292517,535.738519448814,-849.4011292525531,-359.59887074744694,244.80225850510618,13.000989047651764
215.971,223.2488231292517,537.7898015000974,-846.8022585042535,-351.80225850425353,238.80225850425353,13.435694263164512
216.011,223.28882312925168,539.8410835514002,-852.5988707482995,-359.0,239.40112925170044,12.959269124913947
216.051,223.32882312925165,541.4461828013226,-850.8022585039455,-354.19774149605445,232.40112925197278,13.323093207389617
